learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.436326,2.009857814759016E-8,10000.0,82.37,63.313432552567704,63.217191737951175,57.48734024596093,10000.0,178056.0,53.0,42.0,42.0,3.0,0.0,0.0,1.0
20000.0,0.550514,2.5821639800237284E-8,20000.0,84.94,68.85947678648205,69.0027786353813,64.19400855920115,20000.0,193736.0,59.0,45.0,45.0,3.0,0.0,0.0,1.0
30000.0,0.641812,3.0701106890208194E-8,30000.0,86.19,71.45448199083043,71.48657949070888,67.09031694336325,30000.0,206592.0,65.0,48.0,48.0,3.0,0.0,0.0,1.0
40000.0,0.818992,4.32005623769429E-8,40000.0,86.945,73.03380664183848,73.10327066701004,68.89259546077321,40000.0,272696.0,93.0,65.0,65.0,4.0,0.0,0.0,1.0
50000.0,0.957785,5.400247779778308E-8,50000.0,87.426,74.06452768613114,74.17751673717503,70.17410693106885,50000.0,300840.0,105.0,71.0,71.0,4.0,0.0,0.0,1.0
60000.0,1.071768,6.347739603370428E-8,60000.0,87.85333333333334,74.96506298624239,75.06073982821752,71.23233599115815,60000.0,321320.0,115.0,76.0,76.0,5.0,0.0,0.0,1.0
70000.0,1.178654,7.254951632685132E-8,70000.0,88.18142857142857,75.66245878587783,75.75606611182745,72.06105839046299,70000.0,328088.0,117.0,77.0,77.0,5.0,0.0,0.0,1.0
80000.0,1.271478,8.0718378689554E-8,80000.0,88.49625,76.30863842390698,76.40921791289635,72.75445556279234,80000.0,340176.0,123.0,80.0,80.0,5.0,0.0,0.0,1.0
90000.0,1.410266,9.521434004935953E-8,90000.0,88.81,76.95463265170345,77.05295297119942,73.4771272813463,90000.0,403736.0,157.0,100.0,100.0,5.0,0.0,0.0,1.0
100000.0,1.51095,1.0726077553298738E-7,100000.0,89.089,77.52936313556654,77.6779869067103,74.12738309778999,100000.0,462488.0,172.0,109.0,109.0,5.0,0.0,0.0,1.0
110000.0,1.592146,1.1774821519023843E-7,110000.0,89.40545454545455,78.194315673376,78.32701033995387,74.90903610566882,110000.0,499272.0,190.0,118.0,118.0,5.0,0.0,0.0,1.0
120000.0,1.655657,1.2614924576961333E-7,120000.0,89.65333333333334,78.70805476928992,78.85810615219575,75.5016672914899,120000.0,511312.0,194.0,120.0,120.0,5.0,0.0,0.0,1.0
130000.0,1.734856,1.3672345307552154E-7,130000.0,89.88461538461539,79.18248026414435,79.30925969632602,76.0351363172474,130000.0,516096.0,198.0,122.0,122.0,5.0,0.0,0.0,1.0
140000.0,1.844156,1.5310995373874904E-7,140000.0,90.095,79.61432616070253,79.74703880588297,76.51690911246212,140000.0,579520.0,222.0,137.0,137.0,6.0,0.0,0.0,1.0
150000.0,1.910871,1.6352706555691032E-7,150000.0,90.25333333333333,79.9413324860874,80.0619144380651,76.88902940246601,150000.0,603568.0,229.0,142.0,142.0,6.0,0.0,0.0,1.0
160000.0,1.970954,1.7328727388754488E-7,160000.0,90.41875,80.28612115176303,80.38362615004672,77.28350423804162,160000.0,627928.0,242.0,150.0,150.0,6.0,0.0,0.0,1.0
170000.0,2.026149,1.8249744830446113E-7,170000.0,90.5529411764706,80.56671631163368,80.65153486578961,77.60611300128284,170000.0,645016.0,246.0,152.0,152.0,6.0,0.0,0.0,1.0
180000.0,2.079544,1.9156672476066485E-7,180000.0,90.68666666666667,80.84654378642483,80.92680873334623,77.93136132064295,180000.0,656560.0,252.0,155.0,155.0,6.0,0.0,0.0,1.0
190000.0,2.139848,2.0214885859025852E-7,190000.0,90.82263157894737,81.12656873050481,81.20364780958951,78.24535575711451,190000.0,678312.0,263.0,162.0,162.0,6.0,0.0,0.0,1.0
200000.0,2.209863,2.1509061993617154E-7,200000.0,90.92949999999999,81.34097985252036,81.41995350123416,78.47174423848288,200000.0,714504.0,276.0,170.0,170.0,6.0,0.0,0.0,1.0
210000.0,2.298676,2.325747943276333E-7,210000.0,91.04666666666667,81.58077958169953,81.65712223056886,78.74375381554253,210000.0,760976.0,292.0,181.0,181.0,6.0,0.0,0.0,1.0
220000.0,2.380737,2.4900096076230213E-7,220000.0,91.14636363636363,81.78819543416819,81.86608572598965,78.98700037758239,220000.0,773752.0,298.0,184.0,184.0,6.0,0.0,0.0,1.0
230000.0,2.451254,2.631959010577865E-7,230000.0,91.25043478260869,82.00235386730105,82.0846093583078,79.23091213078209,230000.0,778112.0,300.0,185.0,185.0,6.0,0.0,0.0,1.0
240000.0,2.533349,2.80271111463921E-7,240000.0,91.34291666666667,82.1922833879687,82.26476940017584,79.44255352831756,240000.0,803992.0,309.0,191.0,191.0,6.0,0.0,0.0,1.0
250000.0,2.609737,2.96339372050845E-7,250000.0,91.4396,82.39144869368063,82.45848428714282,79.66399650313103,250000.0,813104.0,313.0,193.0,193.0,6.0,0.0,0.0,1.0
