learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.095205,1.067939524849256E-10,10000.0,73.64,44.77627793370264,46.060978105177014,37.4614472123369,10000.0,4336.0
20000.0,0.138447,1.5529964119195937E-10,20000.0,73.86,44.96878194156686,46.417956339038646,37.665434601168485,20000.0,4336.0
30000.0,0.17116,1.9199467367596096E-10,30000.0,73.98,45.1487405803713,46.66211137683636,38.06236610330874,30000.0,4336.0
40000.0,0.193527,2.1708432585000992E-10,40000.0,74.0525,45.27377486178293,46.872440622440614,38.22759195333889,40000.0,4336.0
50000.0,0.214269,2.4035117278496424E-10,50000.0,74.02,45.26630585766044,46.990410120383586,38.37176202675776,50000.0,4336.0
60000.0,0.237125,2.6598934912019305E-10,60000.0,73.935,45.06630622239102,46.82963315540746,38.087885985748215,60000.0,4336.0
70000.0,0.259135,2.9067854500479166E-10,70000.0,73.83428571428571,44.86414053251069,46.51325779698634,37.93711032800218,70000.0,4336.0
80000.0,0.279327,3.1332844247420627E-10,80000.0,73.86749999999999,44.89090270325173,46.4813250390395,37.93123923757496,80000.0,4336.0
90000.0,0.298835,3.3521107915374964E-10,90000.0,73.81222222222222,44.81190400057745,46.33285515859462,37.937118179903095,90000.0,4336.0
100000.0,0.327583,3.6745846685436034E-10,100000.0,73.836,44.854362899539645,46.37975202377293,37.96913155835843,100000.0,4336.0
110000.0,0.355585,3.98869046734439E-10,110000.0,73.75545454545454,44.683205629685716,46.292230986753985,37.79439332888018,110000.0,4336.0
120000.0,0.381072,4.2745848496754967E-10,120000.0,73.74166666666667,44.63977611676578,46.23692606937502,37.73834693433976,120000.0,4336.0
130000.0,0.402909,4.5195362220207853E-10,130000.0,73.76923076923076,44.676430052314004,46.335552303164775,37.724857095896404,130000.0,4336.0
140000.0,0.427762,4.79831885960367E-10,140000.0,73.74857142857142,44.61552392247002,46.26507785656847,37.62601405247616,140000.0,4336.0
150000.0,0.449126,5.037964466545318E-10,150000.0,73.75533333333333,44.60324126259473,46.225087764831216,37.57512328940899,150000.0,4336.0
160000.0,0.4721,5.295669866932764E-10,160000.0,73.75500000000001,44.58497340962565,46.179972572190266,37.53421397120078,160000.0,4336.0
170000.0,0.499282,5.600577510065504E-10,170000.0,73.77882352941177,44.651868039544595,46.23567724038114,37.648095564476634,170000.0,4336.0
180000.0,0.528604,5.929490096039244E-10,180000.0,73.73611111111111,44.57666229461171,46.19831795058554,37.62369705765932,180000.0,4336.0
190000.0,0.553051,6.203718524840145E-10,190000.0,73.75842105263159,44.6261945382797,46.27668171581886,37.667679305904585,190000.0,4336.0
200000.0,0.573584,6.434042586220636E-10,200000.0,73.7735,44.67061712265001,46.29733908040094,37.74198525833523,200000.0,4336.0
210000.0,0.595172,6.676200860076481E-10,210000.0,73.76095238095239,44.64906985595637,46.24509784793086,37.725890849089666,210000.0,4336.0
220000.0,0.615263,6.901566891206636E-10,220000.0,73.71181818181817,44.53871606651346,46.20143068436572,37.60290008307528,220000.0,4336.0
230000.0,0.636613,7.141055456466146E-10,230000.0,73.72521739130434,44.54757297648008,46.20568101905838,37.5728275691087,230000.0,4336.0
240000.0,0.659951,7.402843940589164E-10,240000.0,73.7425,44.57533972902834,46.27026013113132,37.584311395037886,240000.0,4336.0
250000.0,0.680005,7.627794932987956E-10,250000.0,73.7552,44.602801980778956,46.26459845047582,37.606268662393724,250000.0,4336.0
260000.0,0.699157,7.842627954151896E-10,260000.0,73.75807692307691,44.606593179074096,46.283568341245655,37.59523657084319,260000.0,4336.0
270000.0,0.722148,8.100524048010509E-10,270000.0,73.76,44.605556756084084,46.264173840494536,37.58765284189013,270000.0,4336.0
280000.0,0.744186,8.347730090220771E-10,280000.0,73.75821428571429,44.60717546172789,46.26399584604021,37.594910906898136,280000.0,4336.0
290000.0,0.764389,8.574352454808025E-10,290000.0,73.76586206896552,44.63993985964051,46.302988382433895,37.66571077427284,290000.0,4336.0
300000.0,0.783165,8.784967785080275E-10,300000.0,73.759,44.627189134543464,46.283230525683706,37.65601241763811,300000.0,4336.0
310000.0,0.804696,9.026486674944561E-10,310000.0,73.74677419354839,44.600149741128966,46.26882423234105,37.61115540291918,310000.0,4336.0
320000.0,0.823676,9.239390326870814E-10,320000.0,73.7246875,44.558587985253936,46.24355064541496,37.578601177440056,320000.0,4336.0
330000.0,0.846829,9.499103617337015E-10,330000.0,73.71727272727273,44.544277657641096,46.231433034939386,37.56532630760593,330000.0,4336.0
340000.0,0.870293,9.76230547659927E-10,340000.0,73.72970588235293,44.56132784196726,46.24259713996821,37.56928475071468,340000.0,4336.0
350000.0,0.895369,1.0043589563833343E-9,350000.0,73.75399999999999,44.60987681729392,46.26974796305719,37.619432428578214,350000.0,4336.0
360000.0,0.920889,1.0329854115843774E-9,360000.0,73.76083333333334,44.628724670541914,46.29663319954063,37.64827026277748,360000.0,4336.0
370000.0,0.945161,1.0602119523617957E-9,370000.0,73.76594594594594,44.639528405017444,46.30622258362513,37.66552357466702,370000.0,4336.0
380000.0,0.972929,1.0913600482874446E-9,380000.0,73.75763157894737,44.61281396536032,46.28432608297513,37.62096294952554,380000.0,4336.0
390000.0,0.996905,1.1182545580797726E-9,390000.0,73.75692307692307,44.60493062071447,46.26865671641791,37.60866119652284,390000.0,4336.0
400000.0,1.014528,1.1380227406819661E-9,400000.0,73.75150000000001,44.60074322793699,46.24568660980331,37.61386120964724,400000.0,4336.0
410000.0,1.033794,1.159633919596672E-9,410000.0,73.75121951219512,44.609935547831675,46.238116885387576,37.630395474987246,410000.0,4336.0
420000.0,1.053345,1.1815647905071577E-9,420000.0,73.7352380952381,44.580615225321544,46.20160255941321,37.60704064433661,420000.0,4336.0
430000.0,1.073599,1.2042842350072331E-9,430000.0,73.72581395348837,44.561270721754234,46.182537036154905,37.59031751994167,430000.0,4336.0
440000.0,1.091324,1.224166833692127E-9,440000.0,73.71227272727273,44.53095623011231,46.16204541963593,37.55311165460014,440000.0,4336.0
450000.0,1.109931,1.2450387949744862E-9,450000.0,73.71111111111112,44.53413166012752,46.16952731111558,37.55839055827973,450000.0,4336.0
460000.0,1.127606,1.2648653073443308E-9,460000.0,73.69782608695652,44.496538482454355,46.135216233783574,37.4912816379671,460000.0,4336.0
470000.0,1.148474,1.2882734917932088E-9,470000.0,73.71170212765958,44.52335240127762,46.15401377146343,37.51137949869515,470000.0,4336.0
480000.0,1.168961,1.311254298521413E-9,480000.0,73.70687500000001,44.518878736472864,46.1475441313893,37.518503299651975,480000.0,4336.0
490000.0,1.187633,1.332199172013336E-9,490000.0,73.7061224489796,44.513111915232436,46.15040604533163,37.50757873395127,490000.0,4336.0
500000.0,1.207465,1.3544452480143973E-9,500000.0,73.7066,44.511492793524084,46.135534887532266,37.49756345708594,500000.0,4336.0
510000.0,1.225437,1.3746049130956334E-9,510000.0,73.70686274509804,44.51016595462821,46.14074618532933,37.49359064000371,510000.0,4336.0
520000.0,1.244239,1.395695611006684E-9,520000.0,73.68673076923076,44.472009610221576,46.09699696268954,37.45874889159072,520000.0,4336.0
530000.0,1.263724,1.4175524479813047E-9,530000.0,73.68245283018868,44.47625938671676,46.08144047747901,37.4835285997293,530000.0,4336.0
540000.0,1.282918,1.4390828626023399E-9,540000.0,73.68981481481481,44.49395426695673,46.08752736890437,37.506872814445,540000.0,4336.0
550000.0,1.304409,1.4631898825367291E-9,550000.0,73.69781818181819,44.50743460647671,46.09847158155168,37.51803253198347,550000.0,4336.0
560000.0,1.325046,1.4863389482100803E-9,560000.0,73.69017857142856,44.492522058117544,46.07459190396017,37.498144055249874,560000.0,4336.0
570000.0,1.346531,1.5104392377866638E-9,570000.0,73.71385964912281,44.53962530095378,46.121980776215146,37.54673647091188,570000.0,4336.0
580000.0,1.366573,1.5329208763109311E-9,580000.0,73.7101724137931,44.53139365705268,46.09902754064287,37.54106418711343,580000.0,4336.0
590000.0,1.3846,1.553142236338721E-9,590000.0,73.70423728813559,44.521490605825825,46.07609719475445,37.5312052054309,590000.0,4336.0
600000.0,1.404021,1.574927282830079E-9,600000.0,73.70833333333333,44.53267038434049,46.08220114500555,37.54577666924005,600000.0,4336.0
610000.0,1.423638,1.5969321876764294E-9,610000.0,73.70508196721312,44.52804526628443,46.078207257299994,37.54200559944862,610000.0,4336.0
620000.0,1.441341,1.6167901083827015E-9,620000.0,73.71193548387097,44.53953861697357,46.087894204116196,37.55062473897369,620000.0,4336.0
630000.0,1.459223,1.6368488180968492E-9,630000.0,73.72222222222223,44.5733681363978,46.10090249651634,37.609527219280565,630000.0,4336.0
640000.0,1.47858,1.6585620741049444E-9,640000.0,73.721875,44.57465296834559,46.10755417123302,37.61869436201781,640000.0,4336.0
650000.0,1.498953,1.6814150040348367E-9,650000.0,73.70923076923077,44.546059033515306,46.07362059988324,37.58012966852342,650000.0,4336.0
660000.0,1.524118,1.7096432463990314E-9,660000.0,73.70636363636363,44.5399004745972,46.06517381237277,37.575136243457614,660000.0,4336.0
670000.0,1.5466,1.7348618970976932E-9,670000.0,73.70074626865672,44.528407369274994,46.0617303224266,37.56311721997215,670000.0,4336.0
680000.0,1.571206,1.7624630944596393E-9,680000.0,73.70661764705882,44.536460573134185,46.082097428876445,37.561985779938276,680000.0,4336.0
690000.0,1.595379,1.7895785843332605E-9,690000.0,73.71289855072463,44.545258714952666,46.1011348474538,37.55925435048282,690000.0,4336.0
700000.0,1.619216,1.816317174169752E-9,700000.0,73.70728571428572,44.53041287138602,46.092608159523415,37.5366111094142,700000.0,4336.0
710000.0,1.643087,1.8430939027004768E-9,710000.0,73.70295774647887,44.52113346914381,46.0881893492491,37.52083096300955,710000.0,4336.0
720000.0,1.667631,1.870625553031762E-9,720000.0,73.7025,44.51926362054899,46.08897190301015,37.5234688726032,720000.0,4336.0
730000.0,1.695957,1.9023995722333586E-9,730000.0,73.71109589041096,44.54281775162508,46.111898911898905,37.55401535858389,730000.0,4336.0
740000.0,1.720849,1.9303215833173855E-9,740000.0,73.7122972972973,44.551871509142146,46.105191415795346,37.57473068073514,740000.0,4336.0
750000.0,1.745464,1.9579328762160405E-9,750000.0,73.71853333333334,44.56123330622922,46.11361710270921,37.578062652800135,750000.0,4336.0
760000.0,1.768208,1.9834454192055593E-9,760000.0,73.7128947368421,44.549183680235224,46.10624339081079,37.559734589335434,760000.0,4336.0
770000.0,1.793463,2.011774616936842E-9,770000.0,73.70467532467532,44.52648445887487,46.08758630422222,37.52325821790366,770000.0,4336.0
780000.0,1.818612,2.039984911680221E-9,780000.0,73.70653846153846,44.53201104700737,46.082135167322605,37.52962247713968,780000.0,4336.0
790000.0,1.838533,2.0623308213220697E-9,790000.0,73.70911392405063,44.53796854488078,46.0822973264142,37.53762965502514,790000.0,4336.0
800000.0,1.857703,2.0838343145118813E-9,800000.0,73.704125,44.52461148256974,46.065828470634074,37.51407193543691,800000.0,4336.0
810000.0,1.877611,2.106165641711817E-9,810000.0,73.69913580246914,44.51781232536731,46.04568351791961,37.50491366615233,810000.0,4336.0
820000.0,1.897443,2.1284117177128786E-9,820000.0,73.70256097560976,44.52846491843376,46.053566425169116,37.52292488171774,820000.0,4336.0
830000.0,1.918321,2.1518311194247662E-9,830000.0,73.71421686746989,44.550764572348065,46.08244365361804,37.546659949160706,830000.0,4336.0
840000.0,1.936478,2.1721983038716837E-9,840000.0,73.70738095238096,44.5371323016448,46.072743610028624,37.536448714431565,840000.0,4336.0
850000.0,1.954273,2.192159423397646E-9,850000.0,73.71305882352941,44.54354374961102,46.07689820110723,37.53243049808771,850000.0,4336.0
860000.0,1.972309,2.212390878962145E-9,860000.0,73.70860465116279,44.53724836099291,46.06828942503786,37.53184106267647,860000.0,4336.0
870000.0,1.991587,2.234015518592463E-9,870000.0,73.70425287356322,44.533408986653484,46.06000589448865,37.535188385853104,870000.0,4336.0
880000.0,2.010088,2.254768576886918E-9,880000.0,73.71522727272726,44.55468358108454,46.077364037122415,37.55557895248353,880000.0,4336.0
890000.0,2.029498,2.2765412843889653E-9,890000.0,73.71539325842697,44.553268196905236,46.0698065795237,37.55092125425122,890000.0,4336.0
900000.0,2.047255,2.2964597783154905E-9,900000.0,73.72355555555555,44.571261388518884,46.096652580426046,37.57361539700179,900000.0,4336.0
910000.0,2.069381,2.321279094451003E-9,910000.0,73.72164835164835,44.57104784211689,46.10103478043316,37.577201985977034,910000.0,4336.0
920000.0,2.089592,2.3439503047201362E-9,920000.0,73.72771739130435,44.57981274759463,46.126036166357224,37.58134658292704,920000.0,4336.0
930000.0,2.10892,2.365631030665503E-9,930000.0,73.72430107526881,44.576554690768226,46.123471270804714,37.587572886948934,930000.0,4336.0
940000.0,2.129247,2.38843236118555E-9,940000.0,73.71936170212766,44.57188364795061,46.113458438490454,37.59586528842948,940000.0,4336.0
950000.0,2.149342,2.4109734512037693E-9,950000.0,73.71505263157894,44.56394420005339,46.10473561412331,37.588228825081984,950000.0,4336.0
960000.0,2.169257,2.433312630487812E-9,960000.0,73.71614583333333,44.56667015696086,46.11146112528965,37.59398310282741,960000.0,4336.0
970000.0,2.189335,2.455834651158915E-9,970000.0,73.71463917525773,44.565698463070916,46.10490358965254,37.596248451947986,970000.0,4336.0
980000.0,2.207304,2.475990951061248E-9,980000.0,73.71448979591837,44.57041819142431,46.10018413123536,37.60917268539376,980000.0,4336.0
990000.0,2.225469,2.4963671093185735E-9,990000.0,73.7150505050505,44.56944312002712,46.09555769609214,37.60077309328436,990000.0,4336.0
1000000.0,2.246441,2.5198919533027534E-9,1000000.0,73.70870000000001,44.55693984623773,46.07698160883236,37.587418397626124,1000000.0,4336.0
