learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.5008,2.2207160790761312E-8,10000.0,81.03,60.506223194926214,61.55249290636401,54.59550023934897,10000.0,171408.0,55.0,43.0,43.0,3.0,0.0,0.0,1.0
20000.0,0.619738,2.8153275301059086E-8,20000.0,84.33,67.51739715970629,67.68405856877708,62.57910447761195,20000.0,193248.0,59.0,45.0,45.0,3.0,0.0,0.0,1.0
30000.0,0.745674,3.518919449713495E-8,30000.0,85.73666666666668,70.5079605761941,70.61126373626374,65.88807397959185,30000.0,215960.0,73.0,52.0,52.0,4.0,0.0,0.0,1.0
40000.0,0.897563,4.6639091405603624E-8,40000.0,86.7,72.54235872126802,72.4965103655069,68.21223709369025,40000.0,291392.0,101.0,69.0,69.0,4.0,0.0,0.0,1.0
50000.0,0.993015,5.451572547356288E-8,50000.0,87.22999999999999,73.64613626965549,73.487522318648,69.46145016261717,50000.0,318976.0,110.0,75.0,75.0,5.0,0.0,0.0,1.0
60000.0,1.066985,6.120891806566053E-8,60000.0,87.80833333333334,74.84973187544982,74.67894354252483,70.83914690053817,60000.0,349768.0,126.0,83.0,83.0,5.0,0.0,0.0,1.0
70000.0,1.144317,6.888235947738091E-8,70000.0,88.16000000000001,75.58259334223936,75.46622461665977,71.68044830178366,70000.0,383560.0,136.0,91.0,91.0,5.0,0.0,0.0,1.0
80000.0,1.195669,7.402708392590285E-8,80000.0,88.515,76.3279353262292,76.22706926440529,72.5952217615653,80000.0,387264.0,136.0,91.0,91.0,5.0,0.0,0.0,1.0
90000.0,1.295761,8.507154535502196E-8,90000.0,88.71666666666667,76.74417219947733,76.66429211572489,73.06651814131126,90000.0,426528.0,158.0,102.0,102.0,5.0,0.0,0.0,1.0
100000.0,1.39239,9.693599204429323E-8,100000.0,88.93299999999999,77.18440697393946,77.12579058327476,73.57071213640923,100000.0,474616.0,178.0,112.0,112.0,5.0,0.0,0.0,1.0
110000.0,1.450792,1.0436279471342763E-7,110000.0,89.18727272727273,77.7074709260372,77.65965439519158,74.171552660152,110000.0,491560.0,184.0,115.0,115.0,5.0,0.0,0.0,1.0
120000.0,1.53132,1.1520843958482147E-7,120000.0,89.42333333333333,78.21039751508434,78.18719279551783,74.79395467995948,120000.0,520608.0,200.0,123.0,123.0,5.0,0.0,0.0,1.0
130000.0,1.588797,1.2343606230492393E-7,130000.0,89.61,78.60244398624313,78.58309416969254,75.26915189688003,130000.0,553328.0,215.0,135.0,135.0,6.0,0.0,0.0,1.0
140000.0,1.653183,1.3314745389545956E-7,140000.0,89.815,79.02573882077185,79.0373561106129,75.76483785437487,140000.0,583032.0,221.0,138.0,138.0,6.0,0.0,0.0,1.0
150000.0,1.707298,1.4134662130226691E-7,150000.0,89.98133333333334,79.366157170862,79.39167878006637,76.15927659236932,150000.0,585672.0,221.0,138.0,138.0,6.0,0.0,0.0,1.0
160000.0,1.778001,1.5266811340840328E-7,160000.0,90.125625,79.67058361145943,79.70297665694575,76.53218858619766,160000.0,618968.0,237.0,146.0,146.0,6.0,0.0,0.0,1.0
170000.0,1.837241,1.6245186815452245E-7,170000.0,90.28176470588235,79.9948654791552,80.02877036893766,76.9079168064408,170000.0,638400.0,245.0,150.0,150.0,6.0,0.0,0.0,1.0
180000.0,1.890881,1.7190001795482306E-7,180000.0,90.40722222222223,80.2520473727342,80.29218741083149,77.19383981403215,180000.0,680864.0,261.0,161.0,161.0,6.0,0.0,0.0,1.0
190000.0,1.960998,1.8585495811369686E-7,190000.0,90.53578947368422,80.51867733125681,80.55369308965071,77.49662111428142,190000.0,769320.0,295.0,184.0,184.0,6.0,0.0,0.0,1.0
200000.0,2.024608,1.9877261752469675E-7,200000.0,90.6635,80.7822144536321,80.82086256303859,77.79218153491192,200000.0,784984.0,301.0,187.0,187.0,6.0,0.0,0.0,1.0
210000.0,2.106028,2.161034245996012E-7,210000.0,90.79428571428572,81.05010518632567,81.10023756684623,78.09554024655549,210000.0,822792.0,318.0,197.0,197.0,6.0,0.0,0.0,1.0
220000.0,2.177653,2.3154496941922442E-7,220000.0,90.90545454545455,81.28183425777283,81.330422043688,78.36247823594934,220000.0,833352.0,322.0,199.0,199.0,6.0,0.0,0.0,1.0
230000.0,2.252685,2.4798237258154487E-7,230000.0,91.01739130434783,81.51263436107521,81.5711775357471,78.62500646629765,230000.0,846816.0,326.0,201.0,201.0,6.0,0.0,0.0,1.0
240000.0,2.319685,2.6300352123669454E-7,240000.0,91.12541666666667,81.73260381265774,81.79059050843401,78.8662658014328,240000.0,866624.0,333.0,206.0,206.0,6.0,0.0,0.0,1.0
250000.0,2.375845,2.7580836025170157E-7,250000.0,91.2396,81.97013281934694,82.02522918838177,79.13912331167965,250000.0,881352.0,339.0,209.0,209.0,6.0,0.0,0.0,1.0
260000.0,2.441482,2.913597696191735E-7,260000.0,91.34346153846154,82.19250754266206,82.24537931796128,79.41445478990981,260000.0,915848.0,358.0,223.0,223.0,6.0,0.0,0.0,1.0
270000.0,2.511907,3.0868749410948823E-7,270000.0,91.42740740740742,82.36578631915204,82.40583786249098,79.61153930852237,270000.0,951080.0,364.0,226.0,226.0,6.0,0.0,0.0,1.0
280000.0,2.574512,3.244939719782108E-7,280000.0,91.52107142857143,82.55657652547606,82.60171776983057,79.81945377115511,280000.0,975952.0,383.0,240.0,240.0,6.0,0.0,0.0,1.0
290000.0,2.636995,3.406318591535092E-7,290000.0,91.59862068965518,82.71752127075126,82.76042624853177,80.00902564102564,290000.0,998360.0,385.0,241.0,241.0,6.0,0.0,0.0,1.0
300000.0,2.700184,3.574056217633188E-7,300000.0,91.687,82.90271857272049,82.94139374538291,80.22801328756152,300000.0,1026104.0,396.0,248.0,248.0,6.0,0.0,0.0,1.0
310000.0,2.786983,3.818448853430649E-7,310000.0,91.75709677419354,83.04676580732718,83.08330905913195,80.39391707332044,310000.0,1088368.0,417.0,263.0,263.0,7.0,0.0,0.0,1.0
320000.0,2.86176,4.0363726083603173E-7,320000.0,91.826875,83.1880822871447,83.23063803594441,80.54915143311865,320000.0,1126520.0,433.0,274.0,274.0,7.0,0.0,0.0,1.0
330000.0,2.969637,4.3609767079146373E-7,330000.0,91.89515151515153,83.33020303179359,83.37146551938524,80.71721075095168,330000.0,1163128.0,444.0,281.0,281.0,7.0,0.0,0.0,1.0
340000.0,3.058336,4.633768308762875E-7,340000.0,91.96264705882353,83.47075271586571,83.51580737979334,80.88192083280865,340000.0,1188816.0,458.0,291.0,291.0,7.0,0.0,0.0,1.0
350000.0,3.155095,4.940289537650016E-7,350000.0,92.03514285714286,83.62146904426726,83.65570089293567,81.05808888979486,350000.0,1224536.0,468.0,296.0,296.0,7.0,0.0,0.0,1.0
360000.0,3.22039,5.150162154104975E-7,360000.0,92.10000000000001,83.75492366186728,83.78535550779091,81.21246952971721,360000.0,1242448.0,473.0,300.0,300.0,7.0,0.0,0.0,1.0
370000.0,3.290959,5.384473099973467E-7,370000.0,92.17594594594594,83.91235756843692,83.9315053285968,81.39500507718608,370000.0,1283456.0,484.0,307.0,307.0,7.0,0.0,0.0,1.0
380000.0,3.360487,5.618900529709127E-7,380000.0,92.2428947368421,84.05149612062513,84.0718245777091,81.55958711291836,380000.0,1303320.0,489.0,311.0,311.0,7.0,0.0,0.0,1.0
390000.0,3.43251,5.864313108370535E-7,390000.0,92.30564102564102,84.18079391496589,84.19516922461105,81.70545093185878,390000.0,1317128.0,497.0,315.0,315.0,7.0,0.0,0.0,1.0
400000.0,3.511137,6.139454986920786E-7,400000.0,92.366,84.30845343177798,84.32813606643195,81.86267521976718,400000.0,1352656.0,516.0,329.0,329.0,7.0,0.0,0.0,1.0
410000.0,3.593349,6.435792210470469E-7,410000.0,92.42390243902439,84.42696392402159,84.44605793545479,81.99607022587506,410000.0,1393328.0,529.0,337.0,337.0,7.0,0.0,0.0,1.0
420000.0,3.66354,6.693164438712926E-7,420000.0,92.48809523809524,84.55965294104071,84.5819283585007,82.14942431186172,420000.0,1417368.0,537.0,341.0,341.0,7.0,0.0,0.0,1.0
430000.0,3.728223,6.933980135950776E-7,430000.0,92.55372093023256,84.69313614728694,84.7128922755203,82.29771941948862,430000.0,1439120.0,543.0,344.0,344.0,7.0,0.0,0.0,1.0
440000.0,3.793139,7.179001905934677E-7,440000.0,92.60909090909091,84.80781656356197,84.82161193361088,82.43073864373082,440000.0,1459000.0,550.0,349.0,349.0,7.0,0.0,0.0,1.0
450000.0,3.866941,7.462032583148941E-7,450000.0,92.66022222222222,84.9151826111059,84.93175057939013,82.55968064715418,450000.0,1482408.0,562.0,355.0,355.0,7.0,0.0,0.0,1.0
460000.0,3.935887,7.727734707585638E-7,460000.0,92.71434782608695,85.02689916549,85.05127278728595,82.6882448047688,460000.0,1489664.0,572.0,360.0,360.0,7.0,0.0,0.0,1.0
470000.0,4.014602,8.041209120282695E-7,470000.0,92.7527659574468,85.10655889573073,85.12855664656853,82.77861761776437,470000.0,1539384.0,591.0,371.0,371.0,7.0,0.0,0.0,1.0
480000.0,4.085779,8.331160518444245E-7,480000.0,92.80708333333332,85.21935608092551,85.23791810435131,82.90944371293646,480000.0,1574664.0,605.0,378.0,378.0,7.0,0.0,0.0,1.0
490000.0,4.155576,8.620154619920584E-7,490000.0,92.85979591836735,85.32784245849365,85.34606605097275,83.03348010785018,490000.0,1600496.0,616.0,385.0,385.0,7.0,0.0,0.0,1.0
500000.0,4.228619,8.925757294479342E-7,500000.0,92.9044,85.42015079326879,85.43578122883287,83.14071736775077,500000.0,1617264.0,624.0,389.0,389.0,7.0,0.0,0.0,1.0
510000.0,4.308048,9.26024809003704E-7,510000.0,92.95745098039215,85.5295840223294,85.5400781029832,83.26632159113674,510000.0,1627824.0,628.0,391.0,391.0,7.0,0.0,0.0,1.0
520000.0,4.401724,9.655949383849898E-7,520000.0,93.00634615384615,85.63060972500384,85.64447304119906,83.38465615234196,520000.0,1632832.0,639.0,398.0,398.0,7.0,0.0,0.0,1.0
530000.0,4.493665,1.0051927337112524E-6,530000.0,93.05207547169812,85.72489517363587,85.73641969570203,83.49225134598402,530000.0,1664808.0,646.0,403.0,403.0,7.0,0.0,0.0,1.0
540000.0,4.593316,1.0484322389649847E-6,540000.0,93.09592592592593,85.81574418937454,85.83047652348411,83.59846551815158,540000.0,1677264.0,655.0,409.0,409.0,7.0,0.0,0.0,1.0
550000.0,4.66543,1.0803364393425484E-6,550000.0,93.14290909090909,85.91302020681677,85.9246182956823,83.71138829382903,550000.0,1710136.0,660.0,413.0,413.0,7.0,0.0,0.0,1.0
