learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.120815,1.3552136305305692E-10,10000.0,72.1,41.40340237468697,43.5793731041456,34.36838390966831,10000.0,4336.0
20000.0,0.161139,1.8075385441382725E-10,20000.0,72.675,42.46460694240898,44.1834337657032,35.27948839412601,20000.0,4336.0
30000.0,0.190269,2.134297415614128E-10,30000.0,73.14,43.37178450227466,44.94773519163764,36.133787746690984,30000.0,4336.0
40000.0,0.214946,2.4111058149072857E-10,40000.0,73.2825,43.58271459262359,45.02572016460904,36.17796357121528,40000.0,4336.0
50000.0,0.238495,2.6752611415253745E-10,50000.0,73.378,43.856797164395985,45.2515115370378,36.656514704482724,50000.0,4336.0
60000.0,0.260243,2.91921417746279E-10,60000.0,73.335,43.75424361206724,45.178865131578945,36.519461968813225,60000.0,4336.0
70000.0,0.282617,3.170189220044348E-10,70000.0,73.41571428571429,43.92557525365499,45.33838561861121,36.71053974084277,70000.0,4336.0
80000.0,0.303156,3.400580585002899E-10,80000.0,73.45,43.97455801327032,45.37879956796792,36.7819513066254,80000.0,4336.0
90000.0,0.325316,3.649155133300357E-10,90000.0,73.44222222222221,44.0042192515459,45.474039602153475,36.92738019843783,90000.0,4336.0
100000.0,0.34718,3.8944093717469105E-10,100000.0,73.33,43.77813294163911,45.28781848767077,36.716970387243734,100000.0,4336.0
110000.0,0.372233,4.175435461931758E-10,110000.0,73.33363636363637,43.78934310026059,45.377181058080865,36.75233947130105,110000.0,4336.0
120000.0,0.397326,4.456910242636998E-10,120000.0,73.35249999999999,43.81384691287775,45.42242703533025,36.749347258485635,120000.0,4336.0
130000.0,0.417477,4.682949309547741E-10,130000.0,73.42384615384616,43.95405687217321,45.51748064277041,36.872590399970754,130000.0,4336.0
140000.0,0.43844,4.918096794022454E-10,140000.0,73.43357142857143,43.97348152640818,45.5111488763222,36.87970945624874,140000.0,4336.0
150000.0,0.460302,5.163328597942987E-10,150000.0,73.51266666666668,44.139883452067124,45.66255008958001,37.05780777212744,150000.0,4336.0
160000.0,0.486526,5.457490103112326E-10,160000.0,73.52374999999999,44.18035707964723,45.66815016224397,37.15023293077356,160000.0,4336.0
170000.0,0.512489,5.748723902636104E-10,170000.0,73.53294117647059,44.205891348000684,45.693525805049966,37.1951815301294,170000.0,4336.0
180000.0,0.538844,6.044354869259728E-10,180000.0,73.52111111111111,44.195354436190094,45.69361362730019,37.229853419551965,180000.0,4336.0
190000.0,0.561766,6.301476971970664E-10,190000.0,73.53263157894737,44.20512647447741,45.768853325281206,37.214557712716164,190000.0,4336.0
200000.0,0.581882,6.527123434676064E-10,200000.0,73.54,44.23381786474071,45.72697344806016,37.26141078838175,200000.0,4336.0
210000.0,0.60169,6.749314980374441E-10,210000.0,73.5552380952381,44.2528863235484,45.70660409639732,37.259642542422675,210000.0,4336.0
220000.0,0.624967,7.010419211453861E-10,220000.0,73.5759090909091,44.30851364784857,45.746656587432675,37.338449764478874,220000.0,4336.0
230000.0,0.64384,7.222122616238064E-10,230000.0,73.55826086956522,44.27819920846093,45.679144671615,37.32764484016571,230000.0,4336.0
240000.0,0.663509,7.442754962378078E-10,240000.0,73.55666666666667,44.28187560039118,45.72015053027712,37.36837430548018,240000.0,4336.0
250000.0,0.68203,7.650509890582826E-10,250000.0,73.55199999999999,44.269049910339255,45.69065356846574,37.35195467207366,250000.0,4336.0
260000.0,0.701438,7.868214531077278E-10,260000.0,73.5673076923077,44.29530877396065,45.70155409302436,37.35358194397601,260000.0,4336.0
270000.0,0.721061,8.08833088311884E-10,270000.0,73.59740740740742,44.34913431821912,45.74520712671147,37.39340447020595,270000.0,4336.0
280000.0,0.739331,8.293270278308126E-10,280000.0,73.61892857142858,44.39684951662626,45.789666813444896,37.458089206488985,280000.0,4336.0
290000.0,0.757653,8.498792971173921E-10,290000.0,73.6151724137931,44.38581645012568,45.80520869485151,37.43325565231612,290000.0,4336.0
300000.0,0.776242,8.707310673263337E-10,300000.0,73.60866666666666,44.373412507095935,45.80575386911077,37.41383671662557,300000.0,4336.0
310000.0,0.796835,8.938307770424418E-10,310000.0,73.60096774193549,44.34594366700108,45.763442000410905,37.35589950856566,310000.0,4336.0
320000.0,0.817372,9.16867670085695E-10,320000.0,73.593125,44.33719504355737,45.75346335075174,37.366490012229924,320000.0,4336.0
330000.0,0.845581,9.485104473100767E-10,330000.0,73.59454545454545,44.328631688184956,45.763492527837776,37.34099390941058,330000.0,4336.0
340000.0,0.87767,9.84505522582266E-10,340000.0,73.58823529411764,44.30573941139228,45.74706532705818,37.29400592145689,340000.0,4336.0
350000.0,0.902512,1.0123714473512437E-9,350000.0,73.59028571428571,44.298843112389314,45.74418754805803,37.269087207329505,350000.0,4336.0
360000.0,0.926117,1.0388497966859076E-9,360000.0,73.5761111111111,44.28401474032147,45.72447436738653,37.28217942547453,360000.0,4336.0
370000.0,0.951221,1.0670096137457424E-9,370000.0,73.57432432432432,44.271042986574386,45.73090521571653,37.25574500580757,370000.0,4336.0
380000.0,0.978812,1.0979591641161177E-9,380000.0,73.57947368421053,44.29114807714007,45.73286416189658,37.28652632893998,380000.0,4336.0
390000.0,1.003492,1.1256433692243364E-9,390000.0,73.57897435897436,44.281828959591174,45.724805242005566,37.26323480166824,390000.0,4336.0
400000.0,1.02336,1.147929827372233E-9,400000.0,73.59575000000001,44.3154852415962,45.74729293800983,37.299193806917366,400000.0,4336.0
