learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.453362,1.899642880592081E-8,10000.0,81.93,63.0713880138922,63.03947637553693,58.48839880542156,10000.0,161968.0,48.0,38.0,38.0,3.0,0.0,0.0,1.0
20000.0,0.614004,2.739617224782705E-8,20000.0,84.935,69.15572809147645,69.64843356502469,65.1192405649456,20000.0,202120.0,63.0,47.0,47.0,3.0,0.0,0.0,1.0
30000.0,0.745959,3.520176847775777E-8,30000.0,86.35666666666667,72.03052001228936,72.38191632928476,68.11560333411234,30000.0,228656.0,81.0,59.0,59.0,4.0,0.0,0.0,1.0
40000.0,0.902036,4.709722390191422E-8,40000.0,87.03999999999999,73.40176188442975,73.70796774357153,69.47356024025437,40000.0,294608.0,103.0,70.0,70.0,4.0,0.0,0.0,1.0
50000.0,0.982076,5.3485895349747596E-8,50000.0,87.618,74.5690927263113,74.85684116476465,70.69349112426035,50000.0,308536.0,109.0,73.0,73.0,4.0,0.0,0.0,1.0
60000.0,1.058323,5.973813778203394E-8,60000.0,88.09166666666667,75.54643618826266,75.8018085142412,71.81125971515368,60000.0,316968.0,115.0,76.0,76.0,5.0,0.0,0.0,1.0
70000.0,1.144966,6.776579445641901E-8,70000.0,88.42428571428572,76.23279847060854,76.43380642159143,72.59537337662337,70000.0,358144.0,127.0,85.0,85.0,5.0,0.0,0.0,1.0
80000.0,1.215065,7.446749485822187E-8,80000.0,88.7275,76.8594736218332,77.03122612194998,73.3242619653316,80000.0,369552.0,131.0,87.0,87.0,5.0,0.0,0.0,1.0
90000.0,1.321226,8.592192966284023E-8,90000.0,89.03111111111112,77.50088907041874,77.60689576953614,74.10758779867287,90000.0,417072.0,153.0,98.0,98.0,5.0,0.0,0.0,1.0
100000.0,1.429861,9.954290354831352E-8,100000.0,89.25,77.96351381058363,78.07285929914738,74.69576065720405,100000.0,484664.0,179.0,114.0,114.0,5.0,0.0,0.0,1.0
110000.0,1.508284,1.0983399468991492E-7,110000.0,89.51181818181819,78.5065161010659,78.57527530687663,75.34302201325069,110000.0,507248.0,189.0,119.0,119.0,5.0,0.0,0.0,1.0
120000.0,1.584571,1.2029160008662278E-7,120000.0,89.72833333333334,78.94785383737106,79.01385909354038,75.84416093440727,120000.0,529888.0,201.0,125.0,125.0,5.0,0.0,0.0,1.0
130000.0,1.644142,1.2863403853856858E-7,130000.0,89.94153846153846,79.37766335428138,79.42957824028191,76.32103147296367,130000.0,541328.0,207.0,128.0,128.0,5.0,0.0,0.0,1.0
140000.0,1.711718,1.3831722599350747E-7,140000.0,90.11642857142857,79.73768319607377,79.78435870089267,76.74571030032101,140000.0,553896.0,211.0,130.0,130.0,5.0,0.0,0.0,1.0
150000.0,1.799633,1.5147253057195083E-7,150000.0,90.31,80.13610912047537,80.19323013190886,77.20250325454461,150000.0,578416.0,220.0,136.0,136.0,6.0,0.0,0.0,1.0
160000.0,1.88155,1.6499183119792078E-7,160000.0,90.48125,80.47958924318576,80.54718234302356,77.56499963173013,160000.0,637944.0,244.0,151.0,151.0,6.0,0.0,0.0,1.0
170000.0,1.95973,1.786407817548348E-7,170000.0,90.64,80.80468717827924,80.87867717746586,77.92728432909321,170000.0,674848.0,259.0,163.0,163.0,6.0,0.0,0.0,1.0
