learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.109469,1.22794256442123E-10,10000.0,73.27,44.45557318606823,45.56008146639511,36.65876777251186,10000.0,4336.0
20000.0,0.158033,1.7726977252297933E-10,20000.0,73.745,45.02699037627901,46.538383221339856,37.41358760429083,20000.0,4336.0
30000.0,0.190347,2.135172362128894E-10,30000.0,73.85666666666667,45.210125699693876,46.74407550757114,38.146687697160885,30000.0,4336.0
40000.0,0.213204,2.391565342744192E-10,40000.0,73.9225,45.298408430684184,46.51866283839213,38.23790632956362,40000.0,4336.0
50000.0,0.235441,2.641003620293406E-10,50000.0,73.79599999999999,44.95699787094406,46.342861823245144,37.79318203399485,50000.0,4336.0
60000.0,0.261199,2.929937880900172E-10,60000.0,73.77,44.954889760356544,46.325159442038135,37.93674580014197,60000.0,4336.0
70000.0,0.283407,3.1790508578221013E-10,70000.0,73.75285714285714,44.91709604729183,46.27149374195812,37.89758323474733,70000.0,4336.0
80000.0,0.303649,3.406110695666738E-10,80000.0,73.75500000000001,44.88299255681318,46.18066236029941,37.79331595164733,80000.0,4336.0
90000.0,0.323656,3.6305344767040686E-10,90000.0,73.72555555555556,44.83172146417908,46.15769940117034,37.76613943206042,90000.0,4336.0
100000.0,0.351999,3.948465362191201E-10,100000.0,73.747,44.913618187108476,46.1852246638242,37.983086081451376,100000.0,4336.0
110000.0,0.378925,4.250501385993428E-10,110000.0,73.7309090909091,44.87306881010753,46.184933420243965,37.962128043282235,110000.0,4336.0
120000.0,0.40074,4.4952059785525007E-10,120000.0,73.68916666666667,44.77785879993323,46.06685912437435,37.842307313711956,120000.0,4336.0
130000.0,0.421284,4.725653429826101E-10,130000.0,73.66076923076923,44.71988382505552,46.00233394310224,37.76626681206833,130000.0,4336.0
140000.0,0.44396,4.980016085836622E-10,140000.0,73.66857142857143,44.7350345939734,46.10053513466093,37.8273995243958,140000.0,4336.0
150000.0,0.463949,5.204237956139776E-10,150000.0,73.668,44.7337823403623,46.14398691028088,37.81605214269971,150000.0,4336.0
160000.0,0.483677,5.425532120797369E-10,160000.0,73.683125,44.759049704994226,46.15404289057406,37.84210681704114,160000.0,4336.0
170000.0,0.507996,5.698324739933014E-10,170000.0,73.70529411764706,44.81117986589368,46.184869498218234,37.912690806561386,170000.0,4336.0
180000.0,0.531594,5.963029712438584E-10,180000.0,73.7,44.79487924576604,46.15743320860298,37.90172364037044,180000.0,4336.0
190000.0,0.556315,6.240331671304173E-10,190000.0,73.67842105263158,44.75986804916638,46.12102864653473,37.89305051909991,190000.0,4336.0
200000.0,0.575232,6.452528635660807E-10,200000.0,73.682,44.76815896847206,46.159039299523336,37.91240548733737,200000.0,4336.0
210000.0,0.594292,6.666329668627845E-10,210000.0,73.67904761904762,44.75636686743535,46.127230728745346,37.892288504106894,210000.0,4336.0
220000.0,0.61313,6.877640469206704E-10,220000.0,73.70818181818181,44.797089358060056,46.174962545248135,37.909787672556305,220000.0,4336.0
230000.0,0.631978,7.089063442415661E-10,230000.0,73.70826086956521,44.78748981429376,46.18198323276552,37.883534837854754,230000.0,4336.0
240000.0,0.650475,7.296549156308174E-10,240000.0,73.71708333333333,44.797875059751796,46.1902649582857,37.882577697246624,240000.0,4336.0
250000.0,0.670569,7.521948839227358E-10,250000.0,73.7048,44.776903505993225,46.144204222409755,37.88163701134872,250000.0,4336.0
260000.0,0.69054,7.745968798796336E-10,260000.0,73.70653846153846,44.76822193857931,46.08723768365101,37.84390740639718,260000.0,4336.0
270000.0,0.710383,7.968552948700057E-10,270000.0,73.69888888888889,44.75133269147231,46.090369403155044,37.84311322736503,270000.0,4336.0
280000.0,0.731765,8.20840046637588E-10,280000.0,73.69178571428571,44.72643851344049,46.079859459063805,37.79618651939675,280000.0,4336.0
290000.0,0.752354,8.439352694484922E-10,290000.0,73.67655172413792,44.69393900320879,46.035246962017254,37.78129151622341,290000.0,4336.0
300000.0,0.771944,8.659098876847161E-10,300000.0,73.67433333333334,44.68132570404097,46.01155279078511,37.754080659526004,300000.0,4336.0
310000.0,0.791462,8.878037416272693E-10,310000.0,73.66354838709678,44.66393623933672,46.01330441452642,37.754549682456194,310000.0,4336.0
320000.0,0.811298,9.100543045335346E-10,320000.0,73.6871875,44.71597119296927,46.0205017084757,37.82049388550834,320000.0,4336.0
330000.0,0.833985,9.355029091238975E-10,330000.0,73.69575757575758,44.71540488569082,46.03218024918556,37.79051850790125,330000.0,4336.0
340000.0,0.858248,9.62719354364607E-10,340000.0,73.67617647058825,44.6730438750409,45.97796891504453,37.75099284318295,340000.0,4336.0
350000.0,0.883,9.904843237664965E-10,350000.0,73.66657142857143,44.64682595218573,45.95166747787739,37.706901329440306,350000.0,4336.0
360000.0,0.907699,1.0181898416744339E-9,360000.0,73.66416666666666,44.639264527563746,45.93927298645759,37.692065035948524,360000.0,4336.0
370000.0,0.931793,1.0452167151702776E-9,370000.0,73.67324324324325,44.65796578809023,45.94935023138644,37.716836000690556,370000.0,4336.0
380000.0,0.956142,1.0725296288728715E-9,380000.0,73.65,44.61676361027534,45.89293144348561,37.709955955906146,380000.0,4336.0
390000.0,0.978692,1.09782455696E-9,390000.0,73.65051282051283,44.61157067520751,45.89342220958581,37.690693895369996,390000.0,4336.0
400000.0,0.997859,1.1193246849709088E-9,400000.0,73.65875,44.61784315173434,45.88980243730836,37.68150229188229,400000.0,4336.0
410000.0,1.016785,1.140554476943281E-9,410000.0,73.6470731707317,44.5902573279659,45.86335441071839,37.639168653072524,410000.0,4336.0
420000.0,1.036751,1.162950864268674E-9,420000.0,73.66619047619048,44.629597650061676,45.94311911360048,37.68339681323386,420000.0,4336.0
430000.0,1.061389,1.1905879568722514E-9,430000.0,73.67186046511628,44.640133145213674,45.94817831548491,37.69927964912473,430000.0,4336.0
440000.0,1.07994,1.2113971014817556E-9,440000.0,73.68249999999999,44.65489790694903,45.97029689111192,37.69698860976751,440000.0,4336.0
450000.0,1.099157,1.2329533158077135E-9,450000.0,73.67555555555556,44.638729844177334,45.952851322435095,37.675593202504345,450000.0,4336.0
460000.0,1.120895,1.2573374021384452E-9,460000.0,73.67695652173913,44.63674099984497,45.976549951814974,37.659730016372016,460000.0,4336.0
470000.0,1.141943,1.2809474973214999E-9,470000.0,73.67127659574469,44.62450661756607,45.972555132050594,37.64015783346856,470000.0,4336.0
