learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.112935,1.2668215980132422E-10,10000.0,73.32,43.12352066259818,44.966996699669956,35.00609013398294,10000.0,4336.0
20000.0,0.163881,1.8382962793111803E-10,20000.0,73.7,44.13786528459639,46.029140160065666,36.52709062386871,20000.0,4336.0
30000.0,0.202428,2.2706881165504458E-10,30000.0,73.69333333333333,44.3284152095334,46.26906318082789,36.995050295385596,30000.0,4336.0
40000.0,0.238321,2.673309337761667E-10,40000.0,73.5625,44.198384678585036,46.04867098617417,37.064809855382954,40000.0,4336.0
50000.0,0.264835,2.9707238492038517E-10,50000.0,73.592,44.26730483849902,45.9959100204499,37.21648994341686,50000.0,4336.0
60000.0,0.294184,3.2999393012788563E-10,60000.0,73.63166666666666,44.41529795744869,46.10090961741558,37.505925106651915,60000.0,4336.0
70000.0,0.33018,3.7037159005800887E-10,70000.0,73.66,44.49901534323014,46.167995095033724,37.59138911454104,70000.0,4336.0
80000.0,0.359256,4.029869039853414E-10,80000.0,73.58624999999999,44.37578672915882,45.81517000871839,37.45819397993311,80000.0,4336.0
90000.0,0.386279,4.3329931381675933E-10,90000.0,73.58777777777777,44.37631344429279,45.89260920037329,37.41838668913226,90000.0,4336.0
100000.0,0.411411,4.614905392130216E-10,100000.0,73.583,44.3900734750759,45.89562937779052,37.48343430518743,100000.0,4336.0
110000.0,0.438993,4.924299940466881E-10,110000.0,73.54545454545455,44.2754393899883,45.776734305998104,37.32500538444971,110000.0,4336.0
120000.0,0.472917,5.304834370811781E-10,120000.0,73.60583333333334,44.38985234425128,45.92375066159022,37.43234166962981,120000.0,4336.0
130000.0,0.501565,5.626186521516906E-10,130000.0,73.58846153846153,44.33790277348821,45.903576492831256,37.362035939067766,130000.0,4336.0
140000.0,0.524429,5.882658022973272E-10,140000.0,73.63642857142857,44.43282416099958,46.005529792120775,37.44025221193938,140000.0,4336.0
150000.0,0.551833,6.19005589849419E-10,150000.0,73.64133333333334,44.45324862165683,46.03352260318847,37.47548864570815,150000.0,4336.0
160000.0,0.574659,6.446101143956184E-10,160000.0,73.614375,44.37164636189483,45.99887436363171,37.336539460598765,160000.0,4336.0
170000.0,0.595412,6.678893003198835E-10,170000.0,73.61117647058823,44.36226492911206,45.97598718674358,37.320460515285305,170000.0,4336.0
180000.0,0.616113,6.911101564764976E-10,180000.0,73.60944444444445,44.364673731591274,46.00459216149861,37.31790351525389,180000.0,4336.0
190000.0,0.635133,7.124453907211621E-10,190000.0,73.60578947368421,44.36094019432637,45.98283049149604,37.326284743051396,190000.0,4336.0
200000.0,0.655506,7.352983206510543E-10,200000.0,73.6125,44.37686385935879,46.00691602553611,37.33971314589667,200000.0,4336.0
210000.0,0.674471,7.565718599491648E-10,210000.0,73.64142857142856,44.42069934952146,46.08754090696587,37.358682736377524,210000.0,4336.0
220000.0,0.692973,7.77326039969921E-10,220000.0,73.67181818181818,44.47924952301242,46.120573379347555,37.4168035266661,220000.0,4336.0
230000.0,0.715174,8.02229485578007E-10,230000.0,73.69565217391305,44.527858139142616,46.13460117346438,37.4612363034939,230000.0,4336.0
240000.0,0.743114,8.335705184274248E-10,240000.0,73.69375000000001,44.5343670052054,46.13376334177994,37.49195568448463,240000.0,4336.0
250000.0,0.768503,8.620500274830393E-10,250000.0,73.6568,44.45463174098474,46.054733255244386,37.39971864187673,250000.0,4336.0
260000.0,0.792322,8.887684262461131E-10,260000.0,73.64192307692308,44.42718588659226,46.03390844876328,37.37801089221097,260000.0,4336.0
270000.0,0.814,9.130852089987859E-10,270000.0,73.6525925925926,44.45962263439928,46.0425815944964,37.43689866849595,270000.0,4336.0
280000.0,0.833613,9.350856269399323E-10,280000.0,73.64892857142857,44.44678082499673,46.03784072375687,37.41050524244172,280000.0,4336.0
290000.0,0.852654,9.564444174369175E-10,290000.0,73.65034482758621,44.43785815595954,46.07453617778029,37.39072012060731,290000.0,4336.0
300000.0,0.872426,9.786231898599199E-10,300000.0,73.64699999999999,44.43239707476813,46.04438802669832,37.38545733904627,300000.0,4336.0
310000.0,0.892109,1.000702128642135E-9,310000.0,73.65032258064517,44.43208163962645,46.01368097551305,37.38530527768197,310000.0,4336.0
320000.0,0.918088,1.0298434562153285E-9,320000.0,73.6509375,44.434444775478774,45.96934394504466,37.39363518911775,320000.0,4336.0
330000.0,0.941745,1.0563801353176435E-9,330000.0,73.64121212121212,44.41386486512122,45.945811583395475,37.38329194111507,330000.0,4336.0
340000.0,0.964699,1.0821282408303684E-9,340000.0,73.65264705882353,44.44195366446933,45.974682322857674,37.42333431130112,340000.0,4336.0
350000.0,0.986333,1.106395667625798E-9,350000.0,73.63914285714286,44.40814560662505,45.94893846370155,37.373661953666435,350000.0,4336.0
360000.0,1.016044,1.1397232777542536E-9,360000.0,73.62916666666666,44.393958482138395,45.942944994875305,37.37714217865671,360000.0,4336.0
370000.0,1.046391,1.1737643058101334E-9,370000.0,73.62918918918919,44.39928890401511,45.94229234996899,37.38601433604353,370000.0,4336.0
380000.0,1.06881,1.1989122877518333E-9,380000.0,73.6271052631579,44.408536771330375,45.94960466847164,37.412098275065276,380000.0,4336.0
390000.0,1.087392,1.219756205876668E-9,390000.0,73.63025641025641,44.42045227627726,45.974143320182606,37.43338281459129,390000.0,4336.0
400000.0,1.108004,1.2428772283924949E-9,400000.0,73.61675,44.39292906981877,45.95589741488794,37.397004300756336,400000.0,4336.0
410000.0,1.127926,1.2652242597606446E-9,410000.0,73.61243902439024,44.37723851256795,45.946040469647755,37.37250361794501,410000.0,4336.0
420000.0,1.147289,1.2869442461265456E-9,420000.0,73.60595238095237,44.36638274917464,45.939948990290596,37.376424996328055,420000.0,4336.0
430000.0,1.165404,1.307264318068822E-9,430000.0,73.61209302325581,44.372434086794385,45.910180811051724,37.36863022167269,430000.0,4336.0
440000.0,1.1897,1.334517780277464E-9,440000.0,73.61954545454546,44.39012355685076,45.92103914497899,37.379829738565626,440000.0,4336.0
450000.0,1.218265,1.366559892064995E-9,450000.0,73.62444444444445,44.400910926014994,45.915772781539644,37.390542907180404,450000.0,4336.0
460000.0,1.250931,1.4032022034128504E-9,460000.0,73.62673913043479,44.40686990936914,45.895212865590956,37.399959751698944,460000.0,4336.0
470000.0,1.290607,1.447707816130585E-9,470000.0,73.60872340425531,44.37290933867569,45.85246817650038,37.37459924772169,470000.0,4336.0
480000.0,1.325166,1.486473555366198E-9,480000.0,73.61979166666667,44.394390057754975,45.849494737832444,37.38905563164739,480000.0,4336.0
490000.0,1.352735,1.5173984277579518E-9,490000.0,73.63632653061224,44.43255947812174,45.889183030627954,37.43637429109698,490000.0,4336.0
500000.0,1.372094,1.5391139272186488E-9,500000.0,73.6116,44.38872898946574,45.849288138653925,37.409215326303006,500000.0,4336.0
510000.0,1.391986,1.561427306797769E-9,510000.0,73.61039215686274,44.38317020954716,45.843074607767,37.39877483243485,510000.0,4336.0
520000.0,1.411422,1.5832291791836418E-9,520000.0,73.60903846153846,44.38430435422445,45.83542190454012,37.406839805515254,520000.0,4336.0
530000.0,1.42963,1.6036535716719096E-9,530000.0,73.60433962264152,44.373356605623485,45.81185192645128,37.395899992392486,530000.0,4336.0
540000.0,1.447617,1.6238300626476604E-9,540000.0,73.61,44.380217370756384,45.830450747698364,37.39357355615889,540000.0,4336.0
550000.0,1.465754,1.6441748125685584E-9,550000.0,73.60290909090908,44.36738557706197,45.80826253788612,37.39181432815995,550000.0,4336.0
560000.0,1.484329,1.6650108786092863E-9,560000.0,73.5944642857143,44.35124732046848,45.80442519067463,37.37729216956762,560000.0,4336.0
570000.0,1.502292,1.6851604481538135E-9,570000.0,73.60508771929824,44.37051293933635,45.81759250922841,37.39242971519882,570000.0,4336.0
580000.0,1.520981,1.7061243909928531E-9,580000.0,73.60379310344828,44.36556110274532,45.81215579120242,37.37964546027176,580000.0,4336.0
590000.0,1.540279,1.7277714651491904E-9,590000.0,73.6164406779661,44.387893052122045,45.83995852658022,37.397497717702976,590000.0,4336.0
600000.0,1.562069,1.7522138812475732E-9,600000.0,73.62283333333333,44.404029038859825,45.86356344132366,37.41799761950896,600000.0,4336.0
610000.0,1.584431,1.7772979247901172E-9,610000.0,73.61868852459015,44.391561776840355,45.8610040168749,37.40017349292606,610000.0,4336.0
620000.0,1.604064,1.7993207772572832E-9,620000.0,73.61629032258065,44.391130490122315,45.865062266480024,37.41070506173644,620000.0,4336.0
630000.0,1.623139,1.8207177064485017E-9,630000.0,73.61984126984127,44.3971026895725,45.8762802663931,37.41244256985764,630000.0,4336.0
640000.0,1.641901,1.841763535307513E-9,640000.0,73.625625,44.41027165861203,45.881372234690595,37.422703343960826,640000.0,4336.0
650000.0,1.659926,1.8619826518827012E-9,650000.0,73.62892307692309,44.41576757649467,45.88123119472869,37.43059991604462,650000.0,4336.0
660000.0,1.678221,1.8825046345591542E-9,660000.0,73.64439393939394,44.44842514397439,45.92511766424809,37.468500044935745,660000.0,4336.0
670000.0,1.696547,1.9030613907509378E-9,670000.0,73.64731343283583,44.4504202321607,45.91207491797806,37.4699413879199,670000.0,4336.0
680000.0,1.718723,1.9279367932014994E-9,680000.0,73.65235294117647,44.46592575938531,45.9331572991324,37.499476732017015,680000.0,4336.0
690000.0,1.738433,1.950046018593841E-9,690000.0,73.65260869565218,44.46226566504103,45.93542477673461,37.48684726319917,690000.0,4336.0
700000.0,1.756678,1.970511914955245E-9,700000.0,73.65457142857143,44.4671650224917,45.947165873832354,37.49093300251503,700000.0,4336.0
710000.0,1.775662,1.991806767053074E-9,710000.0,73.63591549295775,44.42491446587946,45.91029404965556,37.4333588477724,710000.0,4336.0
720000.0,1.793741,2.0120864568485153E-9,720000.0,73.63444444444444,44.42504537765403,45.90910386094886,37.43569123884794,720000.0,4336.0
730000.0,1.815957,2.037006728351116E-9,730000.0,73.63479452054794,44.429901843975735,45.914639629513054,37.45275630213868,730000.0,4336.0
740000.0,1.834586,2.0579033676120967E-9,740000.0,73.63364864864866,44.43025504170905,45.905579922702856,37.46081504702196,740000.0,4336.0
750000.0,1.853074,2.078641843464639E-9,750000.0,73.63666666666666,44.43792368959712,45.90657273784281,37.46382564196636,750000.0,4336.0
760000.0,1.873127,2.1011358209782172E-9,760000.0,73.62723684210526,44.42186197294373,45.889025973850664,37.453230270897755,760000.0,4336.0
770000.0,1.899989,2.131267632875177E-9,770000.0,73.62142857142857,44.41105082391708,45.878142886072716,37.44128816461798,770000.0,4336.0
780000.0,1.937483,2.1733256388041702E-9,780000.0,73.61089743589744,44.39342677888404,45.861815924650784,37.433127446927514,780000.0,4336.0
790000.0,1.978117,2.2189058653182447E-9,790000.0,73.61607594936709,44.39608723736445,45.86647967067929,37.4200986588284,790000.0,4336.0
800000.0,2.013875,2.2590165543887346E-9,800000.0,73.61375,44.38791232558805,45.856033324099435,37.40492422108287,800000.0,4336.0
810000.0,2.052649,2.302510369982984E-9,810000.0,73.61012345679012,44.3847039559972,45.85745910649788,37.409265131750395,810000.0,4336.0
820000.0,2.089447,2.3437876544064944E-9,820000.0,73.61475609756097,44.39365401381127,45.86938138294412,37.422377763958984,820000.0,4336.0
830000.0,2.134516,2.394342737065421E-9,830000.0,73.61036144578314,44.38328933950117,45.85014437720028,37.41170419476512,830000.0,4336.0
840000.0,2.177339,2.4423784224523436E-9,840000.0,73.6177380952381,44.397863597738,45.86813095549242,37.42383084942369,840000.0,4336.0
850000.0,2.21727,2.487170075376828E-9,850000.0,73.61611764705881,44.39100249691123,45.861577829277714,37.41142520645357,850000.0,4336.0
860000.0,2.265126,2.54085140923659E-9,860000.0,73.61686046511628,44.3971763764879,45.875059040185484,37.43002432258028,860000.0,4336.0
870000.0,2.298578,2.5783753974570166E-9,870000.0,73.61850574712643,44.40474469134175,45.87479837378435,37.44832078315306,870000.0,4336.0
880000.0,2.319192,2.6014986634254455E-9,880000.0,73.61568181818183,44.39726390280923,45.86961539268554,37.43310320296206,880000.0,4336.0
890000.0,2.337366,2.62188491721948E-9,890000.0,73.61101123595506,44.38562660510021,45.853765374462554,37.41902993128037,890000.0,4336.0
900000.0,2.363229,2.6508961245417597E-9,900000.0,73.616,44.39273305744386,45.86169945965665,37.42166375898001,900000.0,4336.0
910000.0,2.38477,2.675059230791198E-9,910000.0,73.61857142857143,44.400599127441524,45.86191655278481,37.43621684448639,910000.0,4336.0
920000.0,2.403781,2.6963843694991537E-9,920000.0,73.62076086956522,44.40859544841061,45.86653164285905,37.45096624209403,920000.0,4336.0
930000.0,2.422247,2.7170981673730745E-9,930000.0,73.62043010752689,44.40308881068016,45.8628664236347,37.43433065725448,930000.0,4336.0
940000.0,2.442455,2.7397660124633047E-9,940000.0,73.6186170212766,44.40230141408691,45.853857709304975,37.44150553095952,940000.0,4336.0
950000.0,2.467557,2.7679235860705374E-9,950000.0,73.61936842105263,44.40405557040597,45.85267942986901,37.444837157291474,950000.0,4336.0
960000.0,2.490402,2.7935494234164553E-9,960000.0,73.61302083333334,44.39080314918174,45.85435191518467,37.43470303620076,960000.0,4336.0
