learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.106963,1.1998321033186384E-10,10000.0,73.29,44.27462798567822,45.534257748776504,37.2267920094007,10000.0,4336.0
20000.0,0.149901,1.681478942433993E-10,20000.0,73.97,45.47223474682653,46.41276376737005,38.17102137767222,20000.0,4336.0
30000.0,0.179138,2.0094380610518986E-10,30000.0,74.06666666666666,45.53481763789824,46.64289143405803,38.17054756417389,30000.0,4336.0
40000.0,0.202275,2.2689718753099443E-10,40000.0,74.25,45.89392404000719,47.149674175175754,38.646652370741016,40000.0,4336.0
50000.0,0.225577,2.530356537964609E-10,50000.0,74.29,45.881887559336235,47.18787231420238,38.55162523900574,50000.0,4336.0
60000.0,0.249383,2.7973947011762195E-10,60000.0,74.16666666666667,45.65456216510355,47.12965173789952,38.43342866221799,60000.0,4336.0
70000.0,0.275438,3.0896604888969E-10,70000.0,74.07714285714285,45.48103917182484,47.0158841392198,38.301995851892144,70000.0,4336.0
80000.0,0.295234,3.31171742743916E-10,80000.0,74.01625,45.335559300985615,46.943515658898896,38.132087264501905,80000.0,4336.0
90000.0,0.316466,3.5498823556635115E-10,90000.0,73.99222222222222,45.29625832950764,46.7986453621838,38.09145970536117,90000.0,4336.0
100000.0,0.337729,3.7883950190411673E-10,100000.0,73.942,45.18833384408432,46.63307938068321,37.97191144965484,100000.0,4336.0
110000.0,0.362148,4.062309364477793E-10,110000.0,73.96090909090908,45.24120302784736,46.7136717950626,38.06249324251271,110000.0,4336.0
120000.0,0.38181,4.282863189776738E-10,120000.0,73.93416666666667,45.169606527684294,46.67200872915743,38.0196567986367,120000.0,4336.0
130000.0,0.401722,4.5062213308281365E-10,130000.0,73.89153846153846,45.06312476842545,46.508329261950166,37.887050728350786,130000.0,4336.0
140000.0,0.426519,4.784375801682472E-10,140000.0,73.90571428571428,45.11402290663777,46.524972188067224,37.99728445349626,140000.0,4336.0
150000.0,0.447653,5.021441438131862E-10,150000.0,73.90333333333334,45.11400630054921,46.515917475064896,38.02836969255611,150000.0,4336.0
160000.0,0.468684,5.257351696491241E-10,160000.0,73.878125,45.06818940002654,46.45373715632766,37.97581064035022,160000.0,4336.0
170000.0,0.491658,5.515057096878688E-10,170000.0,73.89705882352942,45.09299571239471,46.40765208149661,37.97956645096369,170000.0,4336.0
180000.0,0.514415,5.770328351193005E-10,180000.0,73.93222222222222,45.157677571617654,46.53372835004557,38.07475056749195,180000.0,4336.0
190000.0,0.537666,6.031140933434169E-10,190000.0,73.91684210526316,45.12382643267081,46.527837721191204,38.05482294413959,190000.0,4336.0
200000.0,0.555886,6.235519465472964E-10,200000.0,73.8945,45.07686789039996,46.507863326673835,38.009356003039514,200000.0,4336.0
210000.0,0.576614,6.46803089314037E-10,210000.0,73.91333333333333,45.090527691412454,46.47529531309539,37.97749247107306,210000.0,4336.0
220000.0,0.595493,6.679801601502631E-10,220000.0,73.89636363636363,45.034841921557764,46.41360841288059,37.89889159232225,220000.0,4336.0
230000.0,0.615634,6.905728495783277E-10,230000.0,73.92869565217391,45.09012660249406,46.501793265885134,37.93446084418407,230000.0,4336.0
240000.0,0.635954,7.133663280142679E-10,240000.0,73.85333333333334,44.95140403719566,46.37910261559101,37.845922228165065,240000.0,4336.0
250000.0,0.656442,7.363482564687729E-10,250000.0,73.8212,44.88357608994209,46.287116524137026,37.80043907584988,250000.0,4336.0
260000.0,0.676833,7.592213774720828E-10,260000.0,73.82153846153847,44.88655024879063,46.31541586149781,37.81838114379683,260000.0,4336.0
270000.0,0.697078,7.819307264354495E-10,270000.0,73.84296296296297,44.9281078051795,46.34861548980135,37.8632576390783,270000.0,4336.0
280000.0,0.715591,8.026972454455164E-10,280000.0,73.81785714285715,44.866037490439574,46.29500750888246,37.78324705083595,280000.0,4336.0
290000.0,0.734667,8.240952963630359E-10,290000.0,73.81413793103448,44.85933069572843,46.31540995659367,37.77888846100274,290000.0,4336.0
300000.0,0.756233,8.482864457699988E-10,300000.0,73.811,44.84708475703065,46.297334244702675,37.76279725597682,300000.0,4336.0
310000.0,0.774474,8.687478552261989E-10,310000.0,73.83580645161291,44.897560515140526,46.360383834509406,37.82559369586215,310000.0,4336.0
320000.0,0.792376,8.888289994663664E-10,320000.0,73.833125,44.89036751075125,46.35118338266764,37.8168234848541,320000.0,4336.0
330000.0,0.815156,9.143819246027206E-10,330000.0,73.84454545454545,44.90431370479947,46.36345558717887,37.827831360882804,330000.0,4336.0
340000.0,0.839712,9.419270356496176E-10,340000.0,73.8229411764706,44.87101775115791,46.3235471497841,37.823884871982955,340000.0,4336.0
350000.0,0.86524,9.705624646610685E-10,350000.0,73.8217142857143,44.86828437833599,46.35848438012272,37.82765944453116,350000.0,4336.0
360000.0,0.891938,1.0005103134446675E-9,360000.0,73.81972222222221,44.85599929968137,46.303597269857896,37.80873260440655,360000.0,4336.0
370000.0,0.915024,1.026406486829122E-9,370000.0,73.80864864864864,44.83137408325611,46.29082585586734,37.77138490582998,370000.0,4336.0
380000.0,0.93849,1.0527289162079494E-9,380000.0,73.81026315789474,44.82222424133285,46.28297232672494,37.75035340330511,380000.0,4336.0
390000.0,0.960511,1.0774304510818588E-9,390000.0,73.79102564102564,44.78294078273813,46.2312139336458,37.71593616515651,390000.0,4336.0
400000.0,0.978517,1.0976282548573281E-9,400000.0,73.79225000000001,44.787275916459926,46.21982813902784,37.71811522306126,400000.0,4336.0
410000.0,0.996553,1.117859710421827E-9,410000.0,73.8039024390244,44.806582893531484,46.25742435538832,37.72995286437348,410000.0,4336.0
420000.0,1.016632,1.1403828528192307E-9,420000.0,73.79738095238095,44.79589778166431,46.24132321835936,37.72542850514094,420000.0,4336.0
430000.0,1.03546,1.1615027156141067E-9,430000.0,73.80209302325581,44.8055127901414,46.2535246210585,37.74227242833377,430000.0,4336.0
440000.0,1.053705,1.1819686119755108E-9,440000.0,73.79568181818182,44.79286287080943,46.22950360960322,37.725699039141865,440000.0,4336.0
450000.0,1.071654,1.2021024773518244E-9,450000.0,73.776,44.76106658634847,46.22017244836575,37.712186470737265,450000.0,4336.0
460000.0,1.091067,1.2238785500327746E-9,460000.0,73.7686956521739,44.74749619378217,46.20826776392338,37.701871050349006,460000.0,4336.0
470000.0,1.110191,1.2453304438127411E-9,470000.0,73.76382978723404,44.73877264117499,46.186442527155535,37.691697447739564,470000.0,4336.0
480000.0,1.130705,1.2683415371510717E-9,480000.0,73.75770833333334,44.727550257112654,46.19035413729763,37.68403451141807,480000.0,4336.0
490000.0,1.150667,1.2907334375712606E-9,490000.0,73.7408163265306,44.69243057699155,46.154168061600274,37.64447610601457,490000.0,4336.0
500000.0,1.169636,1.312011463774575E-9,500000.0,73.7518,44.714289943288954,46.16571023065216,37.66339248394574,500000.0,4336.0
510000.0,1.188777,1.3334824269016582E-9,510000.0,73.7656862745098,44.74065746857033,46.19987212944682,37.68977850636165,510000.0,4336.0
520000.0,1.208111,1.355169883204831E-9,520000.0,73.76692307692308,44.75003394500894,46.216141623624964,37.70999337884427,520000.0,4336.0
530000.0,1.228734,1.3783032447099685E-9,530000.0,73.76207547169813,44.73964891371236,46.203185386064625,37.70282499036834,530000.0,4336.0
540000.0,1.24948,1.4015745785501268E-9,540000.0,73.7611111111111,44.748434851652604,46.210760884832794,37.73072460710895,540000.0,4336.0
