learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.493717,2.1544643046541348E-8,10000.0,81.38,61.638469980660595,61.7659137577002,56.81818181818181,10000.0,168680.0,52.0,40.0,40.0,3.0,0.0,0.0,1.0
20000.0,0.622661,2.8139100573543045E-8,20000.0,84.33500000000001,67.60079044557342,67.66769865841074,62.78213352340225,20000.0,197688.0,61.0,46.0,46.0,3.0,0.0,0.0,1.0
30000.0,0.691482,3.196283904835582E-8,30000.0,85.70333333333333,70.50134345781697,70.63133388112846,66.17241107342849,30000.0,214768.0,74.0,54.0,54.0,4.0,0.0,0.0,1.0
40000.0,0.803866,4.0222827939109674E-8,40000.0,86.7575,72.67908350141688,72.7926447172428,68.55633384779769,40000.0,284104.0,99.0,68.0,68.0,4.0,0.0,0.0,1.0
50000.0,0.892812,4.730027282610536E-8,50000.0,87.426,74.05867433218991,74.11052544885523,70.09039010466223,50000.0,307576.0,107.0,72.0,72.0,4.0,0.0,0.0,1.0
60000.0,0.981208,5.463892323482368E-8,60000.0,87.925,75.09585004051178,75.12190096834009,71.25342221164146,60000.0,320912.0,113.0,75.0,75.0,5.0,0.0,0.0,1.0
70000.0,1.075406,6.326285174530414E-8,70000.0,88.22142857142858,75.70332506658421,75.74571983291169,71.91470518104711,70000.0,353888.0,126.0,83.0,83.0,5.0,0.0,0.0,1.0
80000.0,1.136196,6.897858636039827E-8,80000.0,88.51,76.32979479065766,76.34098630701122,72.68513015571139,80000.0,363448.0,130.0,85.0,85.0,5.0,0.0,0.0,1.0
90000.0,1.215369,7.72671234752569E-8,90000.0,88.80333333333333,76.9307981318717,76.9246622395237,73.36311490576512,90000.0,404672.0,150.0,95.0,95.0,6.0,0.0,0.0,1.0
100000.0,1.301214,8.748803070022001E-8,100000.0,89.068,77.47597768206631,77.46908491343775,73.98134044173649,100000.0,460232.0,173.0,108.0,108.0,6.0,0.0,0.0,1.0
110000.0,1.383165,9.80278724204335E-8,110000.0,89.32272727272728,78.00169684178313,77.99655288695718,74.58947231777763,110000.0,497144.0,192.0,119.0,119.0,6.0,0.0,0.0,1.0
