learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.479107,1.5886815790500905E-8,10000.0,81.13,60.95554021641432,61.48193508879364,55.23131672597865,10000.0,128176.0,38.0,30.0,30.0,3.0,0.0,0.0,1.0
20000.0,0.636945,2.4076569519109197E-8,20000.0,84.24000000000001,67.4773638789674,67.5085042779095,62.87834177364269,20000.0,200568.0,63.0,47.0,47.0,3.0,0.0,0.0,1.0
30000.0,0.719533,2.8688286079300777E-8,30000.0,85.79666666666667,70.66556951964913,70.65629088905723,66.32419189125109,30000.0,215848.0,69.0,50.0,50.0,4.0,0.0,0.0,1.0
40000.0,0.842857,3.757903951737616E-8,40000.0,86.4925,72.1603103007795,72.21822295351707,68.03526001301546,40000.0,278672.0,95.0,66.0,66.0,4.0,0.0,0.0,1.0
50000.0,0.947194,4.5916777807805275E-8,50000.0,87.15,73.51515444313068,73.57706859680869,69.54976303317537,50000.0,308896.0,109.0,73.0,73.0,4.0,0.0,0.0,1.0
60000.0,1.03622,5.334494916101297E-8,60000.0,87.675,74.61329839811938,74.64600404566806,70.79614564410394,60000.0,322528.0,115.0,76.0,76.0,5.0,0.0,0.0,1.0
70000.0,1.159146,6.46098966192868E-8,70000.0,88.05857142857143,75.41760111053274,75.44864452080947,71.71618055085607,70000.0,354232.0,130.0,85.0,85.0,5.0,0.0,0.0,1.0
80000.0,1.24852,7.343513476765818E-8,80000.0,88.39625,76.1273913068753,76.14728403309522,72.56066920871389,80000.0,381696.0,139.0,91.0,91.0,5.0,0.0,0.0,1.0
90000.0,1.349914,8.441173854387468E-8,90000.0,88.64555555555556,76.66661366288207,76.65775828593618,73.24378812871468,90000.0,418464.0,157.0,100.0,100.0,5.0,0.0,0.0,1.0
100000.0,1.447282,9.614888477242655E-8,100000.0,88.999,77.40276496653841,77.39164388910581,74.10310734463276,100000.0,465960.0,179.0,111.0,111.0,5.0,0.0,0.0,1.0
110000.0,1.518078,1.0526681234025293E-7,110000.0,89.28545454545454,77.9883634902765,77.9960047047402,74.74338369227472,110000.0,497840.0,191.0,117.0,117.0,6.0,0.0,0.0,1.0
