learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.425522,1.600868775612778E-8,10000.0,81.22,61.09081627240904,61.31025957972807,55.53977272727274,10000.0,145424.0,43.0,34.0,34.0,3.0,0.0,0.0,1.0
20000.0,0.562423,2.3295396802326044E-8,20000.0,84.39999999999999,67.74417658326468,67.98686640673097,63.09439318665719,20000.0,205744.0,65.0,48.0,48.0,4.0,0.0,0.0,1.0
30000.0,0.63668,2.7682423500551118E-8,30000.0,85.66,70.40256759858859,70.67484662576688,66.11798062534457,30000.0,228368.0,79.0,55.0,55.0,4.0,0.0,0.0,1.0
40000.0,0.734553,3.515521244870292E-8,40000.0,86.7125,72.58951526834653,72.90062713506349,68.5037037037037,40000.0,295136.0,103.0,70.0,70.0,4.0,0.0,0.0,1.0
50000.0,0.797919,4.023030132469204E-8,50000.0,87.354,73.93751401801495,74.29047735219973,70.0643878420604,50000.0,309592.0,109.0,73.0,73.0,5.0,0.0,0.0,1.0
60000.0,0.878626,4.739295335279571E-8,60000.0,87.83,74.93285920361112,75.16917740673989,71.21230041395623,60000.0,343056.0,124.0,82.0,82.0,5.0,0.0,0.0,1.0
70000.0,0.966506,5.5836772670348484E-8,70000.0,88.19428571428571,75.68132837590828,75.88913202042305,72.00826474274294,70000.0,371408.0,131.0,87.0,87.0,5.0,0.0,0.0,1.0
80000.0,1.029742,6.19894017610285E-8,80000.0,88.50875,76.33899592319587,76.53649821337419,72.77761326621261,80000.0,376096.0,133.0,88.0,88.0,5.0,0.0,0.0,1.0
90000.0,1.124739,7.264192618843583E-8,90000.0,88.75777777777778,76.85608470711426,77.00611321955321,73.3519450077695,90000.0,433456.0,158.0,102.0,102.0,5.0,0.0,0.0,1.0
100000.0,1.203453,8.241341054853466E-8,100000.0,89.015,77.38870179729213,77.54038029032917,73.9704279418037,100000.0,479856.0,179.0,114.0,114.0,5.0,0.0,0.0,1.0
110000.0,1.29514,9.463521111756563E-8,110000.0,89.33090909090909,78.04311130325176,78.1862790654449,74.73466663796259,110000.0,515264.0,193.0,121.0,121.0,5.0,0.0,0.0,1.0
120000.0,1.375075,1.0557883124177655E-7,120000.0,89.59833333333333,78.60577007026164,78.73051035187868,75.40637991842847,120000.0,529208.0,199.0,124.0,124.0,5.0,0.0,0.0,1.0
130000.0,1.493302,1.2344046567877133E-7,130000.0,89.81,79.04230427717603,79.18545637383531,75.89964705454281,130000.0,583992.0,224.0,141.0,141.0,6.0,0.0,0.0,1.0
140000.0,1.588134,1.3881840545270177E-7,140000.0,90.00714285714285,79.44049761108575,79.54708264499057,76.32184686209463,140000.0,626824.0,235.0,148.0,148.0,6.0,0.0,0.0,1.0
150000.0,1.653819,1.4955741971938146E-7,150000.0,90.18866666666666,79.8168720320059,79.92908285032388,76.76140849518394,150000.0,631976.0,239.0,150.0,150.0,6.0,0.0,0.0,1.0
160000.0,1.730698,1.6312991336401964E-7,160000.0,90.34375,80.14121204930996,80.23841805019059,77.14429420988786,160000.0,682424.0,258.0,161.0,161.0,6.0,0.0,0.0,1.0
170000.0,1.789131,1.7379477667725746E-7,170000.0,90.49823529411765,80.4610399858525,80.57296114111152,77.51092918998691,170000.0,705504.0,267.0,167.0,167.0,6.0,0.0,0.0,1.0
180000.0,1.849149,1.8511262270725433E-7,180000.0,90.64999999999999,80.77954212013394,80.87782486678104,77.88494389109353,180000.0,728928.0,277.0,172.0,172.0,6.0,0.0,0.0,1.0
190000.0,1.909085,1.9707194208684892E-7,190000.0,90.74526315789474,80.98398612850409,81.07313922824392,78.1244557239183,190000.0,771296.0,298.0,187.0,187.0,6.0,0.0,0.0,1.0
200000.0,1.967304,2.092821957584884E-7,200000.0,90.8695,81.23942141226638,81.31733218747124,78.40876844494893,200000.0,810704.0,305.0,192.0,192.0,6.0,0.0,0.0,1.0
210000.0,2.025475,2.2162516617112685E-7,210000.0,91.00476190476189,81.52477443050375,81.5981997603577,78.74423314954426,210000.0,820192.0,309.0,194.0,194.0,6.0,0.0,0.0,1.0
220000.0,2.0858,2.3484667157961259E-7,220000.0,91.10727272727273,81.73788922229738,81.78686800040961,78.98648793796052,220000.0,847200.0,325.0,202.0,202.0,6.0,0.0,0.0,1.0
230000.0,2.144846,2.481109588924381E-7,230000.0,91.23913043478261,82.00816928823491,82.04867792744638,79.28574365722275,230000.0,868352.0,330.0,206.0,206.0,6.0,0.0,0.0,1.0
240000.0,2.206658,2.6254004116687503E-7,240000.0,91.34291666666667,82.22527076893849,82.2696124864528,79.53912058693189,240000.0,902336.0,345.0,215.0,215.0,6.0,0.0,0.0,1.0
250000.0,2.265064,2.7652567627115376E-7,250000.0,91.43480000000001,82.42024594876051,82.46776108404636,79.77673469773241,250000.0,925608.0,354.0,221.0,221.0,6.0,0.0,0.0,1.0
260000.0,2.321642,2.9026117164227694E-7,260000.0,91.53884615384615,82.63130854271513,82.68299786676323,80.00490810928723,260000.0,938424.0,363.0,227.0,227.0,6.0,0.0,0.0,1.0
270000.0,2.388538,3.070344654553466E-7,270000.0,91.63111111111111,82.8234570582362,82.87870521913075,80.22612713525622,270000.0,969216.0,372.0,233.0,233.0,6.0,0.0,0.0,1.0
280000.0,2.453219,3.2341595910903477E-7,280000.0,91.73428571428572,83.03603267872118,83.08100560701205,80.46425255338903,280000.0,978992.0,374.0,234.0,234.0,6.0,0.0,0.0,1.0
290000.0,2.516799,3.3969058926320735E-7,290000.0,91.82344827586208,83.21850927206111,83.26829853442376,80.66662318178854,290000.0,989448.0,380.0,237.0,237.0,6.0,0.0,0.0,1.0
300000.0,2.587488,3.579233148300813E-7,300000.0,91.89533333333333,83.3665556242104,83.41891882676268,80.83308370252415,300000.0,997016.0,388.0,241.0,241.0,6.0,0.0,0.0,1.0
310000.0,2.676096,3.8280590520343846E-7,310000.0,91.97483870967741,83.53046699002915,83.57367350711776,81.01741990126433,310000.0,1085488.0,417.0,263.0,263.0,6.0,0.0,0.0,1.0
320000.0,2.744223,4.0262402504475577E-7,320000.0,92.05499999999999,83.69907909367835,83.74476519292861,81.22026887280248,320000.0,1124464.0,428.0,270.0,270.0,6.0,0.0,0.0,1.0
330000.0,2.820106,4.252057842372192E-7,330000.0,92.12545454545455,83.84323831641652,83.88395155138517,81.38271958733343,330000.0,1150312.0,441.0,278.0,278.0,6.0,0.0,0.0,1.0
340000.0,2.900591,4.49470192440268E-7,340000.0,92.19294117647058,83.97988838436899,84.0176297393472,81.53191074870068,340000.0,1165352.0,448.0,283.0,283.0,6.0,0.0,0.0,1.0
350000.0,2.987395,4.770748605972362E-7,350000.0,92.264,84.12400807620082,84.16098745210448,81.6872163567868,350000.0,1229264.0,470.0,300.0,300.0,6.0,0.0,0.0,1.0
360000.0,3.088303,5.105426874404979E-7,360000.0,92.3125,84.22382555259156,84.25830598326573,81.80114420990333,360000.0,1282048.0,490.0,313.0,313.0,6.0,0.0,0.0,1.0
370000.0,3.168335,5.378739011929265E-7,370000.0,92.36972972972973,84.34009137482805,84.37017311727352,81.92885992818142,370000.0,1320072.0,496.0,316.0,316.0,6.0,0.0,0.0,1.0
380000.0,3.240884,5.628042959877185E-7,380000.0,92.43,84.46150620806338,84.49213716959669,82.05926193876724,380000.0,1328312.0,503.0,321.0,321.0,6.0,0.0,0.0,1.0
390000.0,3.32696,5.929889106460743E-7,390000.0,92.49076923076923,84.5878437972297,84.61619276247708,82.20853305144982,390000.0,1355520.0,509.0,324.0,324.0,6.0,0.0,0.0,1.0
400000.0,3.399007,6.183412976562976E-7,400000.0,92.55075000000001,84.71178356404276,84.73764546795609,82.35151271055938,400000.0,1360208.0,511.0,325.0,325.0,6.0,0.0,0.0,1.0
410000.0,3.496162,6.529969548806548E-7,410000.0,92.61780487804879,84.85064199345355,84.87920147076457,82.51442832631415,410000.0,1378832.0,525.0,332.0,332.0,7.0,0.0,0.0,1.0
420000.0,3.597584,6.901784303742978E-7,420000.0,92.67761904761905,84.97423759092003,85.00331590855895,82.65748619828234,420000.0,1417088.0,536.0,339.0,339.0,7.0,0.0,0.0,1.0
430000.0,3.673888,7.183150512600938E-7,430000.0,92.7286046511628,85.07894332302072,85.10542010842123,82.77736771947606,430000.0,1425368.0,542.0,342.0,342.0,7.0,0.0,0.0,1.0
440000.0,3.744286,7.444964953760306E-7,440000.0,92.79431818181818,85.21290300352385,85.23666503690251,82.92685553658839,440000.0,1437592.0,551.0,348.0,348.0,7.0,0.0,0.0,1.0
450000.0,3.832194,7.783354770557748E-7,450000.0,92.85333333333334,85.33492326242262,85.35785831360407,83.06691097491627,450000.0,1487960.0,569.0,360.0,360.0,7.0,0.0,0.0,1.0
460000.0,3.909908,8.088480894805657E-7,460000.0,92.90934782608696,85.44901020728102,85.46563701746332,83.19560222155818,460000.0,1517688.0,583.0,367.0,367.0,7.0,0.0,0.0,1.0
470000.0,4.001006,8.450852668078409E-7,470000.0,92.95446808510638,85.54162778339918,85.55292331452952,83.30097479059398,470000.0,1537616.0,589.0,370.0,370.0,7.0,0.0,0.0,1.0
480000.0,4.086038,8.790590816529261E-7,480000.0,93.00583333333333,85.64653666372539,85.65366585331459,83.41812290701465,480000.0,1544416.0,596.0,375.0,375.0,7.0,0.0,0.0,1.0
490000.0,4.191217,9.219923580479291E-7,490000.0,93.06142857142858,85.76120127281011,85.76816496019156,83.55208096484395,490000.0,1577856.0,613.0,385.0,385.0,7.0,0.0,0.0,1.0
500000.0,4.26808,9.541788625882732E-7,500000.0,93.1052,85.85108132713668,85.85954708220363,83.65409690710895,500000.0,1618672.0,629.0,396.0,396.0,7.0,0.0,0.0,1.0
510000.0,4.365305,9.962385342394311E-7,510000.0,93.1486274509804,85.94020072407889,85.9493497824566,83.75757688445948,510000.0,1672208.0,646.0,406.0,406.0,7.0,0.0,0.0,1.0
520000.0,4.453831,1.0346982498632535E-6,520000.0,93.19596153846153,86.03773852781663,86.0453650860012,83.86955590103172,520000.0,1679336.0,646.0,406.0,406.0,7.0,0.0,0.0,1.0
530000.0,4.546188,1.0751063637745875E-6,530000.0,93.24584905660377,86.1395349044158,86.15112018972233,83.9848783106657,530000.0,1691224.0,663.0,419.0,419.0,7.0,0.0,0.0,1.0
540000.0,4.649743,1.12154114904503E-6,540000.0,93.28759259259259,86.2246263480249,86.2382255902866,84.07998875624774,540000.0,1733304.0,668.0,423.0,423.0,7.0,0.0,0.0,1.0
550000.0,4.745746,1.165236096686373E-6,550000.0,93.32272727272726,86.29667271556843,86.31339256432426,84.16192998042072,550000.0,1759336.0,687.0,434.0,434.0,7.0,0.0,0.0,1.0
560000.0,4.867882,1.2221952882967887E-6,560000.0,93.36321428571429,86.37887459144973,86.39455284255226,84.25443037438413,560000.0,1802696.0,698.0,441.0,441.0,7.0,0.0,0.0,1.0
570000.0,4.969754,1.2704726794258586E-6,570000.0,93.4061403508772,86.4676795369005,86.47807566665229,84.35919950395547,570000.0,1831856.0,708.0,449.0,449.0,7.0,0.0,0.0,1.0
580000.0,5.069483,1.3181200522453419E-6,580000.0,93.4451724137931,86.54687265009765,86.5582406703555,84.44645362941992,580000.0,1846800.0,715.0,454.0,454.0,7.0,0.0,0.0,1.0
590000.0,5.173444,1.3690006823941235E-6,590000.0,93.48508474576272,86.6288151416646,86.63992659223936,84.54032835412696,590000.0,1891840.0,728.0,462.0,462.0,7.0,0.0,0.0,1.0
600000.0,5.266994,1.415414807690928E-6,600000.0,93.52366666666667,86.70923300136752,86.71984470372726,84.63667382288172,600000.0,1917824.0,739.0,469.0,469.0,7.0,0.0,0.0,1.0
610000.0,5.355816,1.4599028474734057E-6,610000.0,93.55934426229508,86.7822024541296,86.79181851189436,84.71997510889858,610000.0,1936088.0,746.0,474.0,474.0,7.0,0.0,0.0,1.0
620000.0,5.454546,1.5097049322993387E-6,620000.0,93.595,86.8548937495346,86.86657891429591,84.80206052998177,620000.0,1949848.0,750.0,476.0,476.0,7.0,0.0,0.0,1.0
630000.0,5.564578,1.565819715487046E-6,630000.0,93.63,86.9269738107252,86.9356728953708,84.88571353246685,630000.0,1971336.0,756.0,479.0,479.0,7.0,0.0,0.0,1.0
640000.0,5.660419,1.6148484319282899E-6,640000.0,93.66265625,86.9947665885534,87.00481884475886,84.96628821996612,640000.0,1977432.0,763.0,484.0,484.0,7.0,0.0,0.0,1.0
