learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.130434,1.4631124834219615E-10,10000.0,73.13,44.050859372136955,45.15207185139823,37.08733317724185,10000.0,4336.0
20000.0,0.173356,1.9445798463291592E-10,20000.0,73.68,45.04295836594842,46.247319513938535,38.237709726622086,20000.0,4336.0
30000.0,0.212657,2.385429499877824E-10,30000.0,73.67,44.82402405161237,45.96018334815626,37.84230406043437,30000.0,4336.0
40000.0,0.24348,2.731179197629293E-10,40000.0,73.575,44.53900156980336,45.76706003078502,37.57013761738822,40000.0,4336.0
50000.0,0.269957,3.0281786703401143E-10,50000.0,73.408,44.0924252857117,45.42320006567604,36.96188128200264,50000.0,4336.0
60000.0,0.302556,3.3938502271970114E-10,60000.0,73.55000000000001,44.3297255990426,45.47703301611297,37.083729781160805,60000.0,4336.0
70000.0,0.332398,3.728595789935854E-10,70000.0,73.52857142857144,44.30978459816394,45.41651938258514,37.22687082895762,70000.0,4336.0
80000.0,0.356148,3.995005786418915E-10,80000.0,73.57375,44.39639779344624,45.524118738404454,37.3340052169789,80000.0,4336.0
90000.0,0.3836,4.3029420905643043E-10,90000.0,73.62777777777778,44.50469407440704,45.60185185185186,37.443993463707784,90000.0,4336.0
100000.0,0.415119,4.6564990033706034E-10,100000.0,73.667,44.5417329080879,45.771123787557414,37.41116630618213,100000.0,4336.0
110000.0,0.445584,4.99823292096456E-10,110000.0,73.68636363636364,44.60342868265297,45.838479098836125,37.524282322469254,110000.0,4336.0
120000.0,0.475417,5.332877528336314E-10,120000.0,73.71416666666667,44.634796157388415,45.86472617433539,37.567048670902366,120000.0,4336.0
130000.0,0.500586,5.6152048210303E-10,130000.0,73.64153846153846,44.498991374218924,45.73184251369927,37.453682577347806,130000.0,4336.0
140000.0,0.5294,5.938419037395055E-10,140000.0,73.65642857142856,44.55780112917046,45.875464111181216,37.568134881673814,140000.0,4336.0
150000.0,0.557161,6.249821475810476E-10,150000.0,73.66466666666666,44.58414238159882,45.8840774278395,37.642267439107165,150000.0,4336.0
160000.0,0.585451,6.567157846358088E-10,160000.0,73.67812500000001,44.64015919447496,45.953749807504764,37.765069232019634,160000.0,4336.0
170000.0,0.610501,6.848150284753906E-10,170000.0,73.64823529411765,44.5981660167432,45.94901123297257,37.746835091229975,170000.0,4336.0
180000.0,0.635218,7.125407374567457E-10,180000.0,73.66333333333334,44.61506229823008,45.98714793546624,37.73674118048807,180000.0,4336.0
190000.0,0.65883,7.390269388755164E-10,190000.0,73.68736842105264,44.65375570110247,46.020708941123125,37.75647410358567,190000.0,4336.0
200000.0,0.683314,7.664912856287428E-10,200000.0,73.70400000000001,44.68244419396848,46.04842018875668,37.757263743416786,200000.0,4336.0
210000.0,0.706597,7.926084390944907E-10,210000.0,73.72999999999999,44.73181121014486,46.0986047602298,37.81267261106288,210000.0,4336.0
220000.0,0.730731,8.196801816423736E-10,220000.0,73.70409090909091,44.674562013892924,46.03904522941172,37.74240761068424,220000.0,4336.0
230000.0,0.752832,8.444714546203615E-10,230000.0,73.71304347826086,44.68859109784291,46.06649360844237,37.73814182439807,230000.0,4336.0
240000.0,0.784697,8.802152632011309E-10,240000.0,73.70541666666666,44.67223213581901,46.086815374232195,37.713315633111925,240000.0,4336.0
250000.0,0.820619,9.205099153849815E-10,250000.0,73.7168,44.684680404350665,46.09680065627565,37.724619000682395,250000.0,4336.0
260000.0,0.846457,9.494930795497367E-10,260000.0,73.71192307692309,44.68162264805205,46.0974282537204,37.742861046591074,260000.0,4336.0
270000.0,0.8697,9.755653639634452E-10,270000.0,73.69185185185185,44.64352349019499,46.080448165663405,37.71362930875738,270000.0,4336.0
280000.0,0.888887,9.970879265003736E-10,280000.0,73.69642857142857,44.650671712064444,46.04869901547117,37.70300446609826,280000.0,4336.0
290000.0,0.911802,1.0227922846873604E-9,290000.0,73.7251724137931,44.710995566746384,46.11206585619418,37.753651602784046,290000.0,4336.0
300000.0,0.930859,1.0441690228051613E-9,300000.0,73.70833333333333,44.67053682354687,46.10338583484232,37.70042494036616,300000.0,4336.0
310000.0,0.956181,1.07257337619861E-9,310000.0,73.70870967741936,44.673521575459816,46.09162102812394,37.70883966921938,310000.0,4336.0
320000.0,0.976782,1.095682059725126E-9,320000.0,73.70218750000001,44.661566379981814,46.08100055743146,37.69997853076394,320000.0,4336.0
