learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.426274,1.822400014019675E-8,10000.0,81.84,62.626530084470225,62.672147995889006,57.23033443240697,10000.0,165256.0,50.0,39.0,39.0,3.0,0.0,0.0,1.0
20000.0,0.56921,2.571034632209275E-8,20000.0,84.30499999999999,67.78779969327088,67.9006033336742,63.282255234530346,20000.0,202456.0,63.0,47.0,47.0,3.0,0.0,0.0,1.0
30000.0,0.639408,2.9471120896438763E-8,30000.0,85.72,70.74464187501331,70.8868501529052,66.74945669046879,30000.0,207088.0,65.0,48.0,48.0,4.0,0.0,0.0,1.0
40000.0,0.763775,3.826899086642597E-8,40000.0,86.5525,72.43538705346549,72.50562257207115,68.52361168002808,40000.0,273448.0,93.0,65.0,65.0,4.0,0.0,0.0,1.0
50000.0,0.852378,4.498265323746536E-8,50000.0,86.98,73.32691842033819,73.37205497382199,69.53388244103333,50000.0,292896.0,101.0,69.0,69.0,4.0,0.0,0.0,1.0
60000.0,0.950721,5.3287745300266485E-8,60000.0,87.47833333333334,74.3396964874846,74.39419242697932,70.64661066614573,60000.0,326440.0,114.0,77.0,77.0,5.0,0.0,0.0,1.0
70000.0,1.070076,6.437686796817515E-8,70000.0,87.86142857142856,75.1103586252552,75.17819584014957,71.45496690966506,70000.0,359136.0,130.0,88.0,88.0,5.0,0.0,0.0,1.0
80000.0,1.17351,7.47754156175587E-8,80000.0,88.25375,75.92388861978377,76.01337553604247,72.4128820127411,80000.0,388608.0,140.0,93.0,93.0,5.0,0.0,0.0,1.0
90000.0,1.292292,8.846284452411865E-8,90000.0,88.57777777777778,76.586063227666,76.68564171183635,73.18167588437858,90000.0,445424.0,166.0,106.0,106.0,5.0,0.0,0.0,1.0
100000.0,1.39023,1.009734646562073E-7,100000.0,88.893,77.23003864111028,77.34236347687727,73.90946888727068,100000.0,493776.0,183.0,116.0,116.0,5.0,0.0,0.0,1.0
110000.0,1.461159,1.103053736831579E-7,110000.0,89.18363636363637,77.81567341742243,77.94502011233247,74.54809934327336,110000.0,508568.0,189.0,119.0,119.0,5.0,0.0,0.0,1.0
120000.0,1.544315,1.2175915385906897E-7,120000.0,89.43333333333334,78.32252386327691,78.45552629343301,75.11920412848538,120000.0,532424.0,200.0,126.0,126.0,6.0,0.0,0.0,1.0
130000.0,1.663745,1.399404590514799E-7,130000.0,89.68,78.8263122899756,78.9252108892694,75.68772425791019,130000.0,588456.0,220.0,139.0,139.0,6.0,0.0,0.0,1.0
140000.0,1.761592,1.5529213868909413E-7,140000.0,89.92071428571428,79.31748119271062,79.40811650882135,76.24090786637932,140000.0,606472.0,228.0,143.0,143.0,6.0,0.0,0.0,1.0
150000.0,1.847171,1.690923916279442E-7,150000.0,90.102,79.6896687762785,79.77578597504497,76.66483300589391,150000.0,623336.0,236.0,147.0,147.0,6.0,0.0,0.0,1.0
160000.0,1.923061,1.8206747175297806E-7,160000.0,90.288125,80.06325154446611,80.14261434066425,77.05878879144889,160000.0,660888.0,251.0,156.0,156.0,6.0,0.0,0.0,1.0
170000.0,2.010252,1.9776490358635786E-7,170000.0,90.44470588235293,80.38381481923848,80.46680535347097,77.40593921691354,170000.0,695920.0,265.0,166.0,166.0,6.0,0.0,0.0,1.0
180000.0,2.089374,2.125922602725526E-7,180000.0,90.60111111111111,80.7042070026212,80.77652913972751,77.76463475540835,180000.0,724384.0,279.0,173.0,173.0,6.0,0.0,0.0,1.0
190000.0,2.14592,2.235889062844217E-7,190000.0,90.75526315789475,81.02136356762813,81.09542157263706,78.12550592161797,190000.0,751728.0,290.0,180.0,180.0,6.0,0.0,0.0,1.0
200000.0,2.203477,2.3513773815085493E-7,200000.0,90.891,81.2974089976679,81.37713900190133,78.42900445202235,200000.0,775608.0,295.0,184.0,184.0,6.0,0.0,0.0,1.0
210000.0,2.260169,2.4669111454238496E-7,210000.0,91.01666666666667,81.55513311992367,81.63579195342997,78.71944409976423,210000.0,787752.0,301.0,187.0,187.0,6.0,0.0,0.0,1.0
220000.0,2.330465,2.6129155306766433E-7,220000.0,91.13818181818182,81.81000491181013,81.89399778968583,79.03250091415542,220000.0,802856.0,309.0,191.0,191.0,6.0,0.0,0.0,1.0
230000.0,2.392534,2.741946812470754E-7,230000.0,91.25521739130434,82.05265376136313,82.13003767147629,79.31718854439816,230000.0,803568.0,309.0,191.0,191.0,6.0,0.0,0.0,1.0
240000.0,2.474044,2.912280076245467E-7,240000.0,91.35625,82.26171052538879,82.34302785792713,79.55835402625046,240000.0,807776.0,315.0,194.0,194.0,6.0,0.0,0.0,1.0
250000.0,2.53097,3.032549703121185E-7,250000.0,91.4524,82.4584190885505,82.52839167014153,79.77933174992194,250000.0,816672.0,324.0,200.0,200.0,6.0,0.0,0.0,1.0
260000.0,2.59845,3.1852464707361324E-7,260000.0,91.53999999999999,82.63780023882352,82.70917837939817,79.98216268360605,260000.0,874696.0,340.0,211.0,211.0,6.0,0.0,0.0,1.0
270000.0,2.657666,3.323137847748067E-7,270000.0,91.6288888888889,82.81918107730971,82.8908822527535,80.18637188467036,270000.0,900120.0,349.0,217.0,217.0,6.0,0.0,0.0,1.0
280000.0,2.727747,3.4950015910383723E-7,280000.0,91.7075,82.98557350071496,83.05293812815216,80.38985498678242,280000.0,947952.0,370.0,232.0,232.0,6.0,0.0,0.0,1.0
290000.0,2.789737,3.6498445048100415E-7,290000.0,91.79793103448276,83.16947405859828,83.2357190682595,80.59378798880631,290000.0,965544.0,372.0,233.0,233.0,6.0,0.0,0.0,1.0
300000.0,2.855315,3.814902474565638E-7,300000.0,91.87933333333334,83.33625970236652,83.39920409943306,80.77979045695533,300000.0,972928.0,383.0,240.0,240.0,6.0,0.0,0.0,1.0
310000.0,2.921679,3.989012170748578E-7,310000.0,91.94225806451612,83.46637071247402,83.5215653160582,80.93031422725745,310000.0,1014128.0,389.0,243.0,243.0,6.0,0.0,0.0,1.0
320000.0,2.992584,4.178881633261011E-7,320000.0,92.0215625,83.62784376440392,83.67530931295757,81.1082992955662,320000.0,1035096.0,408.0,257.0,257.0,6.0,0.0,0.0,1.0
330000.0,3.068325,4.3968214317328396E-7,330000.0,92.08969696969696,83.76738921614813,83.81829678027249,81.26610258287222,330000.0,1112264.0,432.0,275.0,275.0,6.0,0.0,0.0,1.0
340000.0,3.143223,4.6229195895708265E-7,340000.0,92.155,83.90177249167932,83.94817293341677,81.42147678119927,340000.0,1166888.0,439.0,280.0,280.0,6.0,0.0,0.0,1.0
350000.0,3.211899,4.834220487914151E-7,350000.0,92.22200000000001,84.03945543946035,84.08663120360087,81.58168926416064,350000.0,1189320.0,448.0,286.0,286.0,6.0,0.0,0.0,1.0
360000.0,3.276955,5.036882368433806E-7,360000.0,92.2875,84.17509075820558,84.21743727333705,81.73967944965834,360000.0,1204168.0,452.0,288.0,288.0,6.0,0.0,0.0,1.0
370000.0,3.345138,5.255981212854384E-7,370000.0,92.36027027027028,84.32601084577004,84.3668943395183,81.91918739645766,370000.0,1242128.0,468.0,299.0,299.0,6.0,0.0,0.0,1.0
380000.0,3.412593,5.478253717906772E-7,380000.0,92.42631578947369,84.46376751995942,84.49963107183059,82.08416334661356,380000.0,1273720.0,477.0,305.0,305.0,6.0,0.0,0.0,1.0
390000.0,3.474309,5.683069055713712E-7,390000.0,92.49153846153845,84.59656932371531,84.62834645669291,82.23237526621402,390000.0,1282824.0,481.0,307.0,307.0,6.0,0.0,0.0,1.0
400000.0,3.537841,5.896055646840896E-7,400000.0,92.5615,84.74018660014724,84.76770676018121,82.39835306227482,400000.0,1295872.0,490.0,313.0,313.0,6.0,0.0,0.0,1.0
410000.0,3.618337,6.173076446954575E-7,410000.0,92.62073170731708,84.86259523276308,84.89297002561528,82.54123051000035,410000.0,1330272.0,503.0,321.0,321.0,6.0,0.0,0.0,1.0
420000.0,3.685922,6.412034908164706E-7,420000.0,92.68666666666667,84.99633053056579,85.03126203088678,82.69004266062542,420000.0,1366704.0,515.0,327.0,327.0,6.0,0.0,0.0,1.0
430000.0,3.751506,6.645364044337636E-7,430000.0,92.7406976744186,85.10850605064213,85.14045518810666,82.8223796080762,430000.0,1375224.0,519.0,329.0,329.0,6.0,0.0,0.0,1.0
440000.0,3.820186,6.891353851287729E-7,440000.0,92.79840909090909,85.22580600248031,85.25328679464806,82.95343895419211,440000.0,1384488.0,528.0,335.0,335.0,7.0,0.0,0.0,1.0
450000.0,3.916695,7.243164104657868E-7,450000.0,92.84777777777778,85.3279229720638,85.35094466721588,83.07353296940245,450000.0,1409104.0,546.0,344.0,344.0,7.0,0.0,0.0,1.0
460000.0,4.003239,7.566488054829339E-7,460000.0,92.89434782608696,85.42318746748396,85.44779441882,83.18171527363286,460000.0,1444120.0,557.0,351.0,351.0,7.0,0.0,0.0,1.0
470000.0,4.07998,7.856315736162166E-7,470000.0,92.94404255319148,85.525813550305,85.55014291689903,83.3006022518984,470000.0,1459872.0,578.0,363.0,363.0,7.0,0.0,0.0,1.0
480000.0,4.152684,8.140900035885473E-7,480000.0,92.99729166666667,85.63446254714347,85.66187918833262,83.42341720338901,480000.0,1513056.0,601.0,376.0,376.0,7.0,0.0,0.0,1.0
490000.0,4.224094,8.429897056250936E-7,490000.0,93.04326530612245,85.73030610559815,85.75720224789521,83.53769552850044,490000.0,1564360.0,615.0,386.0,386.0,7.0,0.0,0.0,1.0
500000.0,4.298417,8.743133152855767E-7,500000.0,93.08760000000001,85.82113374765004,85.8451658878409,83.64122589042718,500000.0,1629112.0,635.0,399.0,399.0,7.0,0.0,0.0,1.0
510000.0,4.38487,9.117421691471503E-7,510000.0,93.13392156862746,85.916122123425,85.94417327638804,83.74960553915837,510000.0,1673512.0,651.0,410.0,410.0,7.0,0.0,0.0,1.0
520000.0,4.456334,9.429252991597685E-7,520000.0,93.18153846153847,86.01464324404557,86.04220877637064,83.86537490159316,520000.0,1686688.0,660.0,416.0,416.0,7.0,0.0,0.0,1.0
530000.0,4.528109,9.750630670371983E-7,530000.0,93.22452830188679,86.1025690004839,86.13240445029714,83.96560038579007,530000.0,1730792.0,677.0,429.0,429.0,7.0,0.0,0.0,1.0
540000.0,4.607288,1.0118804045787288E-6,540000.0,93.27074074074075,86.19667268372805,86.22804191696197,84.07227046194711,540000.0,1797400.0,695.0,441.0,441.0,7.0,0.0,0.0,1.0
550000.0,4.684181,1.0479220224689278E-6,550000.0,93.31381818181819,86.2836785783412,86.31201634786106,84.16790442363579,550000.0,1811840.0,709.0,451.0,451.0,7.0,0.0,0.0,1.0
560000.0,4.766803,1.0878614871845477E-6,560000.0,93.35803571428572,86.37472282847357,86.39842610097966,84.27312626318148,560000.0,1868568.0,722.0,459.0,459.0,7.0,0.0,0.0,1.0
570000.0,4.847807,1.127684199228469E-6,570000.0,93.39912280701755,86.45861303475765,86.47983384120049,84.36818380107604,570000.0,1900320.0,735.0,467.0,467.0,7.0,0.0,0.0,1.0
580000.0,4.930041,1.1685525640286505E-6,580000.0,93.44362068965518,86.54985243667957,86.57248183275541,84.47326193382956,580000.0,1921048.0,739.0,469.0,469.0,7.0,0.0,0.0,1.0
590000.0,5.006465,1.2067585678336521E-6,590000.0,93.48186440677966,86.6277471630184,86.64845122450822,84.56118799002782,590000.0,1932432.0,743.0,471.0,471.0,7.0,0.0,0.0,1.0
600000.0,5.08459,1.2463853732558588E-6,600000.0,93.5175,86.70181575228447,86.72244638797288,84.64959882548415,600000.0,1960656.0,754.0,478.0,478.0,7.0,0.0,0.0,1.0
610000.0,5.15982,1.2847986428460312E-6,610000.0,93.55327868852459,86.77608642002325,86.79309916342301,84.73663169579612,610000.0,1973752.0,761.0,483.0,483.0,7.0,0.0,0.0,1.0
620000.0,5.235016,1.3233125162228114E-6,620000.0,93.58854838709676,86.84809419472418,86.86182290513317,84.81801168697245,620000.0,1979816.0,761.0,483.0,483.0,7.0,0.0,0.0,1.0
630000.0,5.312509,1.3632790409194097E-6,630000.0,93.6263492063492,86.92558485583565,86.9393251410022,84.90666746855712,630000.0,1993592.0,767.0,486.0,486.0,7.0,0.0,0.0,1.0
640000.0,5.385735,1.4011829484419689E-6,640000.0,93.6634375,87.00142434146872,87.01378548441328,84.9927283896251,640000.0,2000880.0,769.0,487.0,487.0,7.0,0.0,0.0,1.0
650000.0,5.474647,1.4477034043520688E-6,650000.0,93.69876923076923,87.07426666139717,87.08898506775776,85.07774814555735,650000.0,2022488.0,775.0,490.0,490.0,7.0,0.0,0.0,1.0
660000.0,5.564619,1.4952519957969584E-6,660000.0,93.72500000000001,87.12874816574724,87.14466634798642,85.142600896861,660000.0,2042832.0,785.0,495.0,495.0,7.0,0.0,0.0,1.0
670000.0,5.654906,1.5433114393034741E-6,670000.0,93.76164179104478,87.20296335508716,87.21843368704322,85.224633505725,670000.0,2057576.0,808.0,511.0,511.0,7.0,0.0,0.0,1.0
680000.0,5.756304,1.5987004824914037E-6,680000.0,93.79338235294118,87.26831498651461,87.28546768571714,85.29975200624165,680000.0,2111528.0,822.0,521.0,521.0,7.0,0.0,0.0,1.0
690000.0,5.852649,1.6520076509565114E-6,690000.0,93.82536231884058,87.33375835455458,87.35467747823687,85.37458634846966,690000.0,2138744.0,834.0,530.0,530.0,7.0,0.0,0.0,1.0
700000.0,5.950841,1.7070787061171398E-6,700000.0,93.85928571428572,87.4041062369632,87.4255140517723,85.45819293901134,700000.0,2167952.0,845.0,537.0,537.0,7.0,0.0,0.0,1.0
710000.0,6.044731,1.760482569158905E-6,710000.0,93.89211267605634,87.47103228210534,87.49167140182927,85.53314140265078,710000.0,2198648.0,849.0,539.0,539.0,7.0,0.0,0.0,1.0
720000.0,6.130604,1.8096292686814235E-6,720000.0,93.91972222222222,87.52788377937603,87.54562498044136,85.59844200788865,720000.0,2212280.0,853.0,541.0,541.0,7.0,0.0,0.0,1.0
730000.0,6.222094,1.8621434847782883E-6,730000.0,93.94972602739726,87.59027715428314,87.6055855825518,85.67350765028918,730000.0,2218736.0,857.0,543.0,543.0,8.0,0.0,0.0,1.0
740000.0,6.306121,1.910897471335613E-6,740000.0,93.97999999999999,87.65316943408533,87.6691246484643,85.7486531792647,740000.0,2242816.0,863.0,546.0,546.0,8.0,0.0,0.0,1.0
750000.0,6.391559,1.960823084291899E-6,750000.0,94.00546666666668,87.70481466962552,87.71940846440025,85.80629070600753,750000.0,2258784.0,879.0,557.0,557.0,8.0,0.0,0.0,1.0
760000.0,6.47477,2.010197860389534E-6,760000.0,94.0346052631579,87.7643419993391,87.77770888317964,85.87465182794226,760000.0,2293648.0,883.0,559.0,559.0,8.0,0.0,0.0,1.0
770000.0,6.557919,2.0598863861088953E-6,770000.0,94.06597402597403,87.8279227177742,87.84020779054885,85.9456366941549,770000.0,2309944.0,889.0,562.0,562.0,8.0,0.0,0.0,1.0
780000.0,6.645752,2.113083663924287E-6,780000.0,94.0951282051282,87.88675168082275,87.89667314868346,86.01094024778052,780000.0,2341176.0,920.0,585.0,585.0,8.0,0.0,0.0,1.0
790000.0,6.747812,2.177129725708316E-6,790000.0,94.12012658227849,87.9383980588689,87.94910975802749,86.0710376778566,790000.0,2425712.0,934.0,595.0,595.0,8.0,0.0,0.0,1.0
800000.0,6.843485,2.2382941841334105E-6,800000.0,94.14812500000001,87.99623943681402,88.00802282868752,86.13841744341669,800000.0,2471224.0,950.0,606.0,606.0,8.0,0.0,0.0,1.0
810000.0,6.947341,2.305599725337492E-6,810000.0,94.17851851851852,88.05933736111537,88.06998013940367,86.21284508821276,810000.0,2505080.0,971.0,621.0,621.0,8.0,0.0,0.0,1.0
820000.0,7.055858,2.377366854894078E-6,820000.0,94.20695121951219,88.11784369847942,88.12852373145667,86.28056352997578,820000.0,2556408.0,984.0,629.0,629.0,8.0,0.0,0.0,1.0
830000.0,7.16246,2.449009239348686E-6,830000.0,94.23313253012047,88.1724310318997,88.18215261849326,86.34585925666019,830000.0,2597808.0,1000.0,640.0,640.0,8.0,0.0,0.0,1.0
840000.0,7.263247,2.517798044387665E-6,840000.0,94.26178571428572,88.23123301321517,88.23772001961967,86.41325948162869,840000.0,2638248.0,1016.0,651.0,651.0,8.0,0.0,0.0,1.0
850000.0,7.358555,2.5834907701735694E-6,850000.0,94.28729411764706,88.2837045661581,88.29078440025174,86.4737932878727,850000.0,2664344.0,1031.0,660.0,660.0,8.0,0.0,0.0,1.0
860000.0,7.454966,2.651023829045395E-6,860000.0,94.30790697674418,88.32627516237979,88.33217732459056,86.52321381376089,860000.0,2707648.0,1047.0,671.0,671.0,8.0,0.0,0.0,1.0
