learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.116323,1.3048256850904887E-10,10000.0,73.13,43.29549769206133,44.71193415637859,36.387310606060595,10000.0,4336.0
20000.0,0.165115,1.8521383818652895E-10,20000.0,73.715,44.70327305081983,46.241947029348594,37.970501474926245,20000.0,4336.0
30000.0,0.194402,2.1806583636336856E-10,30000.0,73.79,44.71080792254816,46.162273194111606,37.743467933491694,30000.0,4336.0
40000.0,0.21853,2.451308485534456E-10,40000.0,73.825,44.72138601805862,46.395658406717175,37.64145324597973,40000.0,4336.0
50000.0,0.243073,2.726613771584299E-10,50000.0,73.866,44.796426219912874,46.82374964391812,37.669337912612086,50000.0,4336.0
60000.0,0.266483,2.9892098986440235E-10,60000.0,73.85000000000001,44.782510827050444,46.65805398789693,37.69359065999524,60000.0,4336.0
70000.0,0.287198,3.221575501892302E-10,70000.0,73.89285714285714,44.88358838251565,46.76202406269117,37.825332562174665,70000.0,4336.0
80000.0,0.307267,3.4466947532362407E-10,80000.0,73.77375,44.593053393351326,46.40183931536596,37.39444394712501,80000.0,4336.0
90000.0,0.328671,3.6867890506982805E-10,90000.0,73.81,44.69324871241266,46.51220840519197,37.51888667992048,90000.0,4336.0
100000.0,0.348339,3.9074101795752846E-10,100000.0,73.81299999999999,44.735157405764895,46.464274762342825,37.68709101725163,100000.0,4336.0
110000.0,0.373456,4.1891541745927603E-10,110000.0,73.74454545454545,44.63903465975864,46.37266734750718,37.69066471057797,110000.0,4336.0
120000.0,0.394229,4.422170379095608E-10,120000.0,73.75083333333333,44.63518738931717,46.322552060256974,37.65907336671482,120000.0,4336.0
130000.0,0.413894,4.6427578561835826E-10,130000.0,73.73538461538462,44.57304708275102,46.276453465502314,37.52927400468384,130000.0,4336.0
140000.0,0.440019,4.93580885231495E-10,140000.0,73.69142857142857,44.502844585241974,46.225161695355744,37.48599748803423,140000.0,4336.0
150000.0,0.461008,5.171247985627916E-10,150000.0,73.67266666666666,44.46296155125239,46.18655038495604,37.446936577330035,150000.0,4336.0
160000.0,0.487506,5.468483020861944E-10,160000.0,73.6575,44.426140387156266,46.16219806609015,37.39900190114067,160000.0,4336.0
170000.0,0.514824,5.774916211764018E-10,170000.0,73.62941176470589,44.36967182951069,46.12944314931867,37.32787183179322,170000.0,4336.0
180000.0,0.538453,6.039968919422891E-10,180000.0,73.68166666666667,44.44883595668438,46.18416867360385,37.3555314590992,180000.0,4336.0
190000.0,0.55968,6.278077761332194E-10,190000.0,73.62526315789474,44.36323454306248,46.069157007716406,37.339635381498994,190000.0,4336.0
200000.0,0.580465,6.511228572991159E-10,200000.0,73.60799999999999,44.31955427808262,45.989419721883976,37.28509475435156,200000.0,4336.0
210000.0,0.603794,6.772916101747088E-10,210000.0,73.59142857142858,44.28225290523863,45.97948588071419,37.23204382370917,210000.0,4336.0
220000.0,0.624428,7.004373106691572E-10,220000.0,73.5890909090909,44.282733861274906,45.921596366479264,37.24253388777879,220000.0,4336.0
230000.0,0.648265,7.271759005056487E-10,230000.0,73.56173913043477,44.237003542864954,45.894098071841036,37.225267635004684,230000.0,4336.0
240000.0,0.675432,7.576498389244079E-10,240000.0,73.57708333333333,44.27079416036893,45.883788604149075,37.263805623157445,240000.0,4336.0
250000.0,0.700115,7.853374092115296E-10,250000.0,73.5496,44.208492285540366,45.832548309673406,37.18497971901095,250000.0,4336.0
260000.0,0.723787,8.118909142083592E-10,260000.0,73.5576923076923,44.21338056669939,45.84354100530144,37.175023530809376,260000.0,4336.0
270000.0,0.743787,8.343254402279855E-10,270000.0,73.57037037037037,44.2621719836596,45.87953342333188,37.27641097311219,270000.0,4336.0
280000.0,0.764721,8.578076586127282E-10,280000.0,73.55892857142857,44.254985699321644,45.86778974460213,37.29885836241065,280000.0,4336.0
290000.0,0.78689,8.826752089791829E-10,290000.0,73.56103448275863,44.26554110968251,45.87609944798183,37.313078954468544,290000.0,4336.0
300000.0,0.807422,9.057064933909311E-10,300000.0,73.55566666666667,44.26082552455139,45.87364399263151,37.32283091314172,300000.0,4336.0
310000.0,0.82998,9.310103952884675E-10,310000.0,73.55677419354839,44.25479307628693,45.86316206577732,37.3043006065056,310000.0,4336.0
320000.0,0.859186,9.637715336349276E-10,320000.0,73.576875,44.28801458092838,45.88994195682919,37.32887627207839,320000.0,4336.0
330000.0,0.889278,9.975265214840571E-10,330000.0,73.5669696969697,44.267946366014414,45.89040246141631,37.316575403498184,330000.0,4336.0
340000.0,0.916098,1.027611220876376E-9,340000.0,73.5785294117647,44.27677401983252,45.89612016526337,37.294607083525285,340000.0,4336.0
350000.0,0.945102,1.0601457705100378E-9,350000.0,73.572,44.25847357542196,45.860428092314365,37.25631181234824,350000.0,4336.0
360000.0,0.97713,1.0960724204778671E-9,360000.0,73.57527777777779,44.2587288963567,45.86854219657785,37.24627451497782,360000.0,4336.0
370000.0,1.010764,1.1338005628850726E-9,370000.0,73.5654054054054,44.23556226308139,45.82534811844335,37.22046779121414,370000.0,4336.0
380000.0,1.036597,1.1627781184183228E-9,380000.0,73.56394736842105,44.22696957794645,45.82191780821919,37.20338559247869,380000.0,4336.0
390000.0,1.071512,1.2019431922170852E-9,390000.0,73.56846153846153,44.24365676203506,45.83985709031682,37.22986426992565,390000.0,4336.0
400000.0,1.112522,1.2479451878203287E-9,400000.0,73.5775,44.27549900061638,45.883810713663955,37.28489710664355,400000.0,4336.0
410000.0,1.140734,1.2795913302236134E-9,410000.0,73.58926829268293,44.298208832100876,45.90019784568038,37.311704702027406,410000.0,4336.0
420000.0,1.175494,1.3185825364457238E-9,420000.0,73.58309523809524,44.27731076740093,45.8736005073542,37.27506572066597,420000.0,4336.0
430000.0,1.213213,1.3608929307924379E-9,430000.0,73.58232558139535,44.283704150166464,45.86645317473933,37.3028225761941,430000.0,4336.0
440000.0,1.250531,1.4027535128924583E-9,440000.0,73.58204545454545,44.290095493470595,45.86283020976936,37.31617746188732,440000.0,4336.0
450000.0,1.287178,1.4438614166445205E-9,450000.0,73.58955555555555,44.303709271388755,45.888614695356814,37.32623874111417,450000.0,4336.0
460000.0,1.309952,1.4694076114230688E-9,460000.0,73.58260869565217,44.288072524341494,45.884322841518376,37.3110613579852,460000.0,4336.0
470000.0,1.334414,1.4968472801976736E-9,470000.0,73.57255319148936,44.26364813525666,45.84185397545184,37.282119125042925,470000.0,4336.0
