learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.125832,1.4114906390508017E-10,10000.0,73.56,44.61756691398149,46.02980200040825,37.271648873072365,10000.0,4336.0
20000.0,0.178096,1.9977496729956734E-10,20000.0,73.665,44.76622259143084,45.70662818266158,37.96961488635026,20000.0,4336.0
30000.0,0.218068,2.4461261100239224E-10,30000.0,73.74666666666667,44.78096888011239,45.761311204462515,37.75389235754367,30000.0,4336.0
40000.0,0.249015,2.7932667483886085E-10,40000.0,73.5,44.26905656584816,45.495680789798435,37.289238596698816,40000.0,4336.0
50000.0,0.280562,3.1471377445591824E-10,50000.0,73.492,44.204979471945215,45.49267971705873,37.18483412322276,50000.0,4336.0
60000.0,0.310722,3.485450396935145E-10,60000.0,73.40666666666667,44.04755551007793,45.294339493262925,36.98759971566227,60000.0,4336.0
70000.0,0.337914,3.790470212697983E-10,70000.0,73.40714285714286,44.06890033635098,45.325579346197905,37.01360221966571,70000.0,4336.0
80000.0,0.366104,4.106684856944614E-10,80000.0,73.43499999999999,44.13650201571591,45.39287733182588,37.18187461204219,80000.0,4336.0
90000.0,0.392821,4.4063764727777907E-10,90000.0,73.40333333333334,44.13203128272648,45.32310011649422,37.326211609457225,90000.0,4336.0
100000.0,0.420975,4.722187295556069E-10,100000.0,73.392,44.11875238915015,45.31741301711914,37.36346516007533,100000.0,4336.0
110000.0,0.450671,5.055295137895479E-10,110000.0,73.41272727272727,44.15238875855042,45.39887608983813,37.3277617057752,110000.0,4336.0
120000.0,0.480028,5.384600328074561E-10,120000.0,73.4925,44.29204124952191,45.55770448593972,37.42450770168986,120000.0,4336.0
130000.0,0.508613,5.705245791210068E-10,130000.0,73.52153846153846,44.35233779420831,45.678349929774164,37.49069315561044,130000.0,4336.0
140000.0,0.53706,6.024343272050221E-10,140000.0,73.47928571428571,44.26664597026701,45.60012893395064,37.39208147848374,140000.0,4336.0
150000.0,0.560991,6.292783593138058E-10,150000.0,73.52266666666667,44.37275997786442,45.675635010737395,37.52595482287801,150000.0,4336.0
160000.0,0.588311,6.599239218566152E-10,160000.0,73.491875,44.31247776946429,45.65014031805424,37.494657726033445,160000.0,4336.0
170000.0,0.612634,6.872076706753836E-10,170000.0,73.48176470588236,44.28971616663384,45.605588937957,37.46480045499315,170000.0,4336.0
180000.0,0.638228,7.159171336226992E-10,180000.0,73.49444444444444,44.3231299514967,45.617854578199264,37.5327327956426,180000.0,4336.0
190000.0,0.665025,7.459760333100954E-10,190000.0,73.50684210526316,44.36336446983159,45.62629623228483,37.599791738979526,190000.0,4336.0
200000.0,0.688761,7.726013287901878E-10,200000.0,73.5095,44.35451497634755,45.669428606587644,37.55848625204777,200000.0,4336.0
210000.0,0.714043,8.009608131315972E-10,210000.0,73.50952380952381,44.36107193915082,45.68072412681984,37.58204768583452,210000.0,4336.0
220000.0,0.735505,8.250353030032581E-10,220000.0,73.53181818181818,44.40967204952469,45.7700044702727,37.637218467865445,220000.0,4336.0
230000.0,0.763563,8.565086995561917E-10,230000.0,73.55130434782609,44.437105750083006,45.806198718919546,37.65105004765955,230000.0,4336.0
240000.0,0.789163,8.852248928613132E-10,240000.0,73.55000000000001,44.42120953581477,45.78714537038619,37.59462063270483,240000.0,4336.0
250000.0,0.819578,9.193421983056597E-10,250000.0,73.56960000000001,44.44204764334047,45.800693937480006,37.57994275295919,250000.0,4336.0
260000.0,0.84498,9.47836289803187E-10,260000.0,73.57653846153846,44.435263127302875,45.81256309944473,37.55192568151038,260000.0,4336.0
270000.0,0.870609,9.76585013171037E-10,270000.0,73.5625925925926,44.40505288452098,45.77765961487333,37.530849071464814,270000.0,4336.0
280000.0,0.892821,1.0015007977684337E-9,280000.0,73.56107142857144,44.398613265665794,45.76828687593862,37.5256339929955,280000.0,4336.0
290000.0,0.917123,1.0287609903348815E-9,290000.0,73.53137931034482,44.32305084735204,45.687337258009734,37.42999910333639,290000.0,4336.0
