learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.123567,1.3860835383335748E-10,10000.0,74.0,45.08742609770764,46.43592913061393,37.81392011480507,10000.0,4336.0
20000.0,0.1763,1.9776034686300488E-10,20000.0,73.91,44.90971522662003,46.52044685866557,37.606122204950374,20000.0,4336.0
30000.0,0.211051,2.367414575484064E-10,30000.0,74.00999999999999,45.123071324992424,46.79994541484716,37.9762946464084,30000.0,4336.0
40000.0,0.242242,2.7172922260231444E-10,40000.0,73.94,44.92207181185396,46.425450994500686,37.774594078318984,40000.0,4336.0
50000.0,0.269566,3.023792720503277E-10,50000.0,73.86399999999999,44.792846775190824,46.33264887063654,37.706168366860524,50000.0,4336.0
60000.0,0.297657,3.338896855711937E-10,60000.0,73.795,44.69111508007318,46.20753361387663,37.725760456273754,60000.0,4336.0
70000.0,0.325931,3.656053750051393E-10,70000.0,73.79,44.712509665118944,46.13961953968999,37.758252196627886,70000.0,4336.0
80000.0,0.348804,3.912626206874848E-10,80000.0,73.78375,44.71936986323219,46.15957282949121,37.80617994187772,80000.0,4336.0
90000.0,0.374578,4.2017399436897707E-10,90000.0,73.75333333333333,44.61968591608078,46.01672836966955,37.626742712294046,90000.0,4336.0
100000.0,0.401011,4.4982458568281604E-10,100000.0,73.722,44.543645339679166,45.936715631815005,37.56711808030411,100000.0,4336.0
110000.0,0.428675,4.80856022073163E-10,110000.0,73.72727272727273,44.58003913834691,45.99846777659437,37.64698267492287,110000.0,4336.0
120000.0,0.454282,5.095800674623914E-10,120000.0,73.71333333333332,44.55393658239606,45.95205866730633,37.611993433674165,120000.0,4336.0
130000.0,0.48051,5.390007048845291E-10,130000.0,73.73692307692308,44.62443477862671,46.04614412136536,37.71753803495203,130000.0,4336.0
140000.0,0.506479,5.681308151947127E-10,140000.0,73.74428571428572,44.63997367573153,46.101849000718495,37.73735115266697,140000.0,4336.0
150000.0,0.529358,5.937947912348641E-10,150000.0,73.746,44.66495603644879,46.10436710506508,37.779849272431385,150000.0,4336.0
160000.0,0.552584,6.198480063014561E-10,160000.0,73.71,44.594847942032764,46.039280079021964,37.68665560559374,160000.0,4336.0
170000.0,0.582466,6.533674316273795E-10,170000.0,73.70705882352941,44.61298708310578,46.02538248825668,37.738713766349555,170000.0,4336.0
180000.0,0.609925,6.841689141260253E-10,180000.0,73.70722222222223,44.62014472786283,46.08637207659798,37.76038926880589,180000.0,4336.0
190000.0,0.635106,7.124151041110356E-10,190000.0,73.68736842105264,44.57987361697027,46.03585807886188,37.71847865356107,190000.0,4336.0
200000.0,0.655836,7.356684903303782E-10,200000.0,73.69449999999999,44.58615337413986,46.05217284305078,37.71044966967392,200000.0,4336.0
210000.0,0.680557,7.633986862169372E-10,210000.0,73.71809523809524,44.645610734650575,46.068908909691416,37.77888008297351,210000.0,4336.0
220000.0,0.7026,7.881248990694682E-10,220000.0,73.72727272727273,44.655398620495966,46.08963298045983,37.778543285895765,220000.0,4336.0
230000.0,0.725514,8.138281355301539E-10,230000.0,73.73086956521739,44.66765996668428,46.08767812686828,37.8155844423174,230000.0,4336.0
240000.0,0.750701,8.420810558729702E-10,240000.0,73.68958333333333,44.57653855543232,45.96756941770418,37.68626522193932,240000.0,4336.0
250000.0,0.772224,8.66223971048991E-10,250000.0,73.688,44.577250092535266,45.99077130236301,37.694172918087446,250000.0,4336.0
260000.0,0.795021,8.917959655324619E-10,260000.0,73.69615384615385,44.5875824903346,45.966658765900284,37.68962344087392,260000.0,4336.0
270000.0,0.816515,9.159063506457542E-10,270000.0,73.6651851851852,44.52833778440714,45.90918427118439,37.61986226257842,270000.0,4336.0
280000.0,0.83852,9.40589937898848E-10,280000.0,73.65142857142857,44.47901695614252,45.874325960162864,37.52032520325203,280000.0,4336.0
290000.0,0.861965,9.66888811025355E-10,290000.0,73.61620689655173,44.41493536961224,45.79427996571096,37.460766363695825,290000.0,4336.0
300000.0,0.88355,9.911012732320365E-10,300000.0,73.62133333333334,44.42183718488141,45.82842748007997,37.443380789388414,300000.0,4336.0
310000.0,0.912236,1.0232791139019863E-9,310000.0,73.60580645161289,44.37914338741689,45.82113864205214,37.3932604903131,310000.0,4336.0
320000.0,0.936176,1.0501332415474789E-9,320000.0,73.6040625,44.38393754674442,45.84650301005917,37.406814577682916,320000.0,4336.0
330000.0,0.962557,1.0797255030936668E-9,330000.0,73.61848484848484,44.41523775790683,45.90962466837733,37.43514193316563,330000.0,4336.0
340000.0,0.989611,1.1100726864404152E-9,340000.0,73.61235294117647,44.399965614656374,45.92597503571063,37.41812626865047,340000.0,4336.0
350000.0,1.017385,1.14122751272387E-9,350000.0,73.61485714285713,44.396525145249335,45.93018490110893,37.40476642355556,350000.0,4336.0
360000.0,1.050368,1.1782254113091366E-9,360000.0,73.62305555555557,44.415373431025124,45.93380439671813,37.44186046511629,360000.0,4336.0
370000.0,1.074868,1.2057077056831786E-9,370000.0,73.60675675675675,44.385995818911574,45.91877987052183,37.41508369863363,370000.0,4336.0
380000.0,1.100176,1.2340963549084136E-9,380000.0,73.6078947368421,44.39526594750815,45.920441738699054,37.444252468485104,380000.0,4336.0
390000.0,1.122263,1.258871923718188E-9,390000.0,73.62025641025642,44.41182351428658,45.91615192535156,37.455316975901574,390000.0,4336.0
400000.0,1.141765,1.2807478300399253E-9,400000.0,73.63,44.43307999755425,45.93708035631912,37.49222208394814,400000.0,4336.0
410000.0,1.161555,1.3029467935363455E-9,410000.0,73.61951219512196,44.406286441741706,45.90647661915479,37.45192947149887,410000.0,4336.0
420000.0,1.181705,1.325549578501119E-9,420000.0,73.61238095238095,44.395931141405796,45.90800827769318,37.44433218375883,420000.0,4336.0
430000.0,1.201242,1.3474647452433908E-9,430000.0,73.60511627906978,44.382872821141426,45.89536408056251,37.43288387118114,430000.0,4336.0
440000.0,1.222571,1.3713900455170212E-9,440000.0,73.59477272727273,44.36399495858625,45.86748172410741,37.419945598017826,440000.0,4336.0
450000.0,1.246496,1.398227347267999E-9,450000.0,73.59022222222222,44.35749681572521,45.85768759424701,37.421872120391974,450000.0,4336.0
460000.0,1.271383,1.4261437497205209E-9,460000.0,73.58804347826087,44.362825568253136,45.854706377820456,37.44529455983359,460000.0,4336.0
470000.0,1.293796,1.451285001304415E-9,470000.0,73.59468085106383,44.379573150584775,45.868790536797704,37.46976903543069,470000.0,4336.0
480000.0,1.313726,1.4736410064829724E-9,480000.0,73.58,44.34922678008416,45.84747825418584,37.43784039782146,480000.0,4336.0
490000.0,1.335546,1.4981170743703845E-9,490000.0,73.57061224489796,44.33220692647149,45.82193328145787,37.415610336012215,490000.0,4336.0
500000.0,1.358157,1.5234804277618729E-9,500000.0,73.5608,44.31297137656872,45.79042979402202,37.40126905957003,500000.0,4336.0
510000.0,1.379788,1.5477444893783996E-9,510000.0,73.56627450980392,44.32742154574555,45.79528686135201,37.42044795172333,510000.0,4336.0
520000.0,1.398599,1.568845282826159E-9,520000.0,73.56634615384615,44.319799064361106,45.78075632008899,37.3949598968842,520000.0,4336.0
530000.0,1.418525,1.5911968010995125E-9,530000.0,73.56849056603774,44.32863100590285,45.76787580813752,37.41282329656387,530000.0,4336.0
540000.0,1.438173,1.6132364794611933E-9,540000.0,73.5687037037037,44.33454465294949,45.77845482899181,37.434411533926294,540000.0,4336.0
550000.0,1.458076,1.6355621980296243E-9,550000.0,73.56963636363636,44.32911701245472,45.76242729060252,37.42030470401348,550000.0,4336.0
560000.0,1.477766,1.6576489888959463E-9,560000.0,73.57660714285714,44.34636329861816,45.78545886215083,37.44726362690972,560000.0,4336.0
570000.0,1.49718,1.6794261833031975E-9,570000.0,73.58175438596491,44.34886887003672,45.80092500944806,37.4349769822672,570000.0,4336.0
