learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.628034,9.935539414485295E-9,10000.0,79.75999999999999,69.6585950334478,69.85852568875652,69.3007735477021,10000.0,61152.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
20000.0,0.986128,1.591187780102094E-8,20000.0,80.23,70.34330549061747,70.33758439609903,69.95897280048625,20000.0,64512.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,1.333947,2.413398385461834E-8,30000.0,79.95,69.92920815672854,69.9490407673861,69.6120036374659,30000.0,91376.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
40000.0,1.721625,3.806341913011339E-8,40000.0,80.525,70.79092615133976,70.81741215254365,70.51587752166837,40000.0,138888.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
50000.0,2.094265,5.750505056646135E-8,50000.0,80.71000000000001,71.06345790222392,71.05515875397637,70.842528492397,50000.0,201672.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
60000.0,2.536719,8.626460786081023E-8,60000.0,80.84666666666666,71.26986654853012,71.32233673545778,71.06820069988167,60000.0,251256.0,29.0,15.0,15.0,5.0,0.0,0.0,1.0
70000.0,2.916275,1.1260190025385883E-7,70000.0,81.06428571428572,71.5949862575818,71.61305521051955,71.40669154604483,70000.0,268224.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
80000.0,3.264793,1.3550806070367495E-7,80000.0,81.12125,71.68340594329439,71.69284402294112,71.57082352941177,80000.0,254056.0,30.0,13.0,13.0,6.0,0.0,0.0,1.0
90000.0,3.604152,1.5918321711114713E-7,90000.0,81.31666666666668,71.97443282479942,71.99180491704978,71.84926002812563,90000.0,269672.0,32.0,14.0,14.0,6.0,0.0,0.0,1.0
100000.0,3.949499,1.8408805807845463E-7,100000.0,81.379,72.06879737234189,72.07659778664187,71.93434617471513,100000.0,278760.0,32.0,14.0,14.0,6.0,0.0,0.0,1.0
110000.0,4.316395,2.146746322554019E-7,110000.0,81.46545454545453,72.19742230230925,72.21018196687793,72.03944210540752,110000.0,322248.0,38.0,17.0,17.0,6.0,0.0,0.0,1.0
120000.0,4.671049,2.469050404843357E-7,120000.0,81.58583333333334,72.37810606459763,72.39703696301201,72.21027479091995,120000.0,351288.0,42.0,19.0,19.0,6.0,0.0,0.0,1.0
130000.0,5.036131,2.805908761959937E-7,130000.0,81.73769230769231,72.6076981924361,72.61959680767634,72.46398663852098,130000.0,356664.0,42.0,19.0,19.0,6.0,0.0,0.0,1.0
140000.0,5.395598,3.179121207114723E-7,140000.0,81.88285714285715,72.82498275209164,72.83844852327,72.69252715782221,140000.0,401328.0,48.0,22.0,22.0,6.0,0.0,0.0,1.0
150000.0,5.737676,3.5832993310358787E-7,150000.0,81.98333333333333,72.97625582041577,73.00900864910213,72.84328995628799,150000.0,456720.0,56.0,26.0,26.0,6.0,0.0,0.0,1.0
160000.0,6.064091,3.9960538403234544E-7,160000.0,82.076875,73.11651377177995,73.139822412049,72.99081704732752,160000.0,488792.0,60.0,28.0,28.0,6.0,0.0,0.0,1.0
170000.0,6.372729,4.4052364493202827E-7,170000.0,82.16411764705882,73.2474005566039,73.27039035226912,73.12730431083381,170000.0,512472.0,62.0,29.0,29.0,6.0,0.0,0.0,1.0
180000.0,6.705961,4.873804467730224E-7,180000.0,82.23,73.34558660810873,73.36187081515043,73.24444370090926,180000.0,543536.0,66.0,31.0,31.0,6.0,0.0,0.0,1.0
190000.0,7.028217,5.350721969020863E-7,190000.0,82.29684210526315,73.44585666322654,73.46376868762573,73.3489687740177,190000.0,572064.0,70.0,33.0,33.0,7.0,0.0,0.0,1.0
200000.0,7.354298,5.859106828665567E-7,200000.0,82.35,73.52551647315978,73.55111827070769,73.43527765026377,200000.0,602656.0,72.0,34.0,34.0,7.0,0.0,0.0,1.0
210000.0,7.71583,6.497136402026646E-7,210000.0,82.39190476190477,73.58857243079346,73.60067966987465,73.4969896788991,210000.0,682176.0,84.0,40.0,40.0,8.0,0.0,0.0,1.0
220000.0,8.09397,7.244613989753027E-7,220000.0,82.42636363636363,73.64059176838134,73.65577110461511,73.54382219302566,220000.0,764096.0,96.0,46.0,46.0,8.0,0.0,0.0,1.0
230000.0,8.456397,7.979468338377773E-7,230000.0,82.4604347826087,73.69088324554268,73.70277176605565,73.61522613558324,230000.0,783760.0,96.0,46.0,46.0,8.0,0.0,0.0,1.0
240000.0,8.851455,8.813950018398463E-7,240000.0,82.46875,73.70330431881139,73.70559010092805,73.62068965517243,240000.0,816504.0,100.0,48.0,48.0,8.0,0.0,0.0,1.0
250000.0,9.250527,9.700593475811182E-7,250000.0,82.5052,73.75736902293987,73.76981342545115,73.66605252700408,250000.0,858816.0,106.0,51.0,51.0,8.0,0.0,0.0,1.0
260000.0,9.612305,1.0475417320078445E-6,260000.0,82.54884615384616,73.82205350737812,73.83725623608917,73.7368533771699,260000.0,827872.0,110.0,53.0,53.0,8.0,0.0,0.0,1.0
270000.0,9.972205,1.1268720983196463E-6,270000.0,82.59851851851852,73.89681284123829,73.90604086483724,73.80887345377921,270000.0,852040.0,112.0,54.0,54.0,8.0,0.0,0.0,1.0
280000.0,10.346641,1.2110819477815594E-6,280000.0,82.64571428571429,73.96788124870261,73.97684307487977,73.88004343292087,280000.0,869336.0,114.0,55.0,55.0,8.0,0.0,0.0,1.0
290000.0,10.721908,1.3015567872714664E-6,290000.0,82.67655172413792,74.01413923342368,74.03210966494711,73.93104736601768,290000.0,931944.0,124.0,60.0,60.0,9.0,0.0,0.0,1.0
300000.0,11.09632,1.3952729552280571E-6,300000.0,82.71466666666667,74.07159426193566,74.08573456068285,73.99776361512117,300000.0,967536.0,128.0,62.0,62.0,9.0,0.0,0.0,1.0
310000.0,11.506254,1.501832215252022E-6,310000.0,82.75193548387097,74.12729489618343,74.13420279899572,74.05488026785065,310000.0,1004800.0,132.0,64.0,64.0,9.0,0.0,0.0,1.0
320000.0,11.912071,1.6101063381011287E-6,320000.0,82.796875,74.19451213220951,74.19442543337428,74.12309977531048,320000.0,1031328.0,136.0,66.0,66.0,9.0,0.0,0.0,1.0
330000.0,12.301676,1.7200258778677217E-6,330000.0,82.8269696969697,74.2399449178921,74.24583950628505,74.16635896594323,330000.0,1090568.0,144.0,70.0,70.0,10.0,0.0,0.0,1.0
340000.0,12.668218,1.8257804270399111E-6,340000.0,82.84970588235294,74.27392731721112,74.27244008330098,74.20221120111843,340000.0,1115264.0,146.0,71.0,71.0,10.0,0.0,0.0,1.0
350000.0,13.038332,1.9343985823976496E-6,350000.0,82.87885714285714,74.31764151624523,74.30701750624917,74.25137607583135,350000.0,1134408.0,148.0,72.0,72.0,10.0,0.0,0.0,1.0
360000.0,13.419696,2.0504398837789063E-6,360000.0,82.90777777777778,74.36095386587111,74.35055190582587,74.29934257240475,360000.0,1176184.0,154.0,75.0,75.0,10.0,0.0,0.0,1.0
370000.0,13.826124,2.178892086928503E-6,370000.0,82.94405405405405,74.41500721062607,74.40127533221917,74.34883342817658,370000.0,1221688.0,160.0,78.0,78.0,10.0,0.0,0.0,1.0
380000.0,14.233981,2.310080070963336E-6,380000.0,82.9792105263158,74.4678622525365,74.45486680226703,74.40138364481173,380000.0,1243336.0,162.0,79.0,79.0,10.0,0.0,0.0,1.0
390000.0,14.656485,2.4515764318282404E-6,390000.0,82.99871794871795,74.49736247121365,74.48463228701277,74.43337369188177,390000.0,1294544.0,170.0,83.0,83.0,10.0,0.0,0.0,1.0
400000.0,15.061325,2.5885119469505215E-6,400000.0,83.00525,74.50705315224528,74.49710002476046,74.43946862791545,400000.0,1307480.0,170.0,83.0,83.0,10.0,0.0,0.0,1.0
410000.0,15.492757,2.736591296183566E-6,410000.0,83.03121951219512,74.54569392485155,74.5373894712186,74.47751393112758,410000.0,1326736.0,174.0,85.0,85.0,10.0,0.0,0.0,1.0
420000.0,15.892512,2.877138178594824E-6,420000.0,83.05833333333334,74.5865952834404,74.57969233407404,74.52207633172324,420000.0,1359032.0,176.0,86.0,86.0,10.0,0.0,0.0,1.0
430000.0,16.293487,3.021301484569493E-6,430000.0,83.06883720930233,74.60261456760725,74.59867766864957,74.54663687947726,430000.0,1389760.0,180.0,88.0,88.0,10.0,0.0,0.0,1.0
440000.0,16.688948,3.1653721288508835E-6,440000.0,83.09386363636364,74.6401956474264,74.63393508698944,74.58392699118825,440000.0,1408232.0,182.0,89.0,89.0,10.0,0.0,0.0,1.0
450000.0,17.091331,3.317452512989855E-6,450000.0,83.1151111111111,74.67181177164642,74.6647282815282,74.60918964076856,450000.0,1460952.0,190.0,93.0,93.0,10.0,0.0,0.0,1.0
460000.0,17.50997,3.48039361918552E-6,460000.0,83.12695652173913,74.68970292747431,74.6888115650895,74.63123179855597,460000.0,1504504.0,200.0,98.0,98.0,11.0,0.0,0.0,1.0
470000.0,17.930378,3.650386135226322E-6,470000.0,83.14148936170213,74.71162185888504,74.71107720885105,74.6538840479572,470000.0,1563008.0,204.0,100.0,100.0,11.0,0.0,0.0,1.0
480000.0,18.346195,3.8242924449158206E-6,480000.0,83.14020833333333,74.71002429586497,74.7141843905152,74.6558225184146,480000.0,1616648.0,208.0,102.0,102.0,11.0,0.0,0.0,1.0
490000.0,18.784436,4.0085602720495725E-6,490000.0,83.15877551020408,74.73782452641552,74.73811171043207,74.68448403860431,490000.0,1625320.0,210.0,103.0,103.0,11.0,0.0,0.0,1.0
500000.0,19.213233,4.192374981875634E-6,500000.0,83.1808,74.77085746327582,74.77760648795206,74.71701857079722,500000.0,1657032.0,214.0,105.0,105.0,11.0,0.0,0.0,1.0
510000.0,19.646499,4.381414227235234E-6,510000.0,83.20490196078431,74.80684072080683,74.8130570429638,74.75351853216418,510000.0,1686552.0,218.0,107.0,107.0,11.0,0.0,0.0,1.0
520000.0,20.072204,4.573125334255811E-6,520000.0,83.21923076923076,74.82844003781538,74.83605659147668,74.77560813447613,520000.0,1740768.0,226.0,111.0,111.0,11.0,0.0,0.0,1.0
530000.0,20.495479,4.764993065767404E-6,530000.0,83.24018867924529,74.85999397270024,74.86822560794467,74.80899794109139,530000.0,1752192.0,226.0,111.0,111.0,11.0,0.0,0.0,1.0
540000.0,20.925706,4.965430178050365E-6,540000.0,83.25259259259259,74.87866409829053,74.88621374321379,74.83449974260154,540000.0,1800872.0,234.0,115.0,115.0,11.0,0.0,0.0,1.0
550000.0,21.340371,5.163530314043164E-6,550000.0,83.26945454545455,74.90380293454808,74.90618932303597,74.85819517153193,550000.0,1846672.0,240.0,118.0,118.0,11.0,0.0,0.0,1.0
560000.0,21.764941,5.371008066100379E-6,560000.0,83.28,74.91971911524966,74.92205997364502,74.87266188981026,560000.0,1888968.0,246.0,121.0,121.0,11.0,0.0,0.0,1.0
570000.0,22.198618,5.587905884186427E-6,570000.0,83.29842105263158,74.94730820005077,74.95132296293177,74.90093410635049,570000.0,1933264.0,252.0,124.0,124.0,11.0,0.0,0.0,1.0
580000.0,22.619679,5.803612757979168E-6,580000.0,83.31172413793104,74.96715410236011,74.96987344259921,74.9207788674552,580000.0,1980256.0,258.0,127.0,127.0,11.0,0.0,0.0,1.0
