learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.690854,1.1139535891513028E-8,10000.0,78.97999999999999,68.4953143299827,68.36719337848005,67.61171032357473,10000.0,62328.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
20000.0,1.084944,1.7733750169475872E-8,20000.0,78.655,68.01384714948195,67.92155094679892,67.40226023213194,20000.0,64680.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,1.455048,2.7735778018832206E-8,30000.0,78.70666666666666,68.06885179325015,68.0520130032508,67.53240152477764,30000.0,104464.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
40000.0,1.832035,4.421312703233626E-8,40000.0,79.17,68.76444748569125,68.68257846269499,68.38910387738068,40000.0,168952.0,21.0,11.0,11.0,4.0,0.0,0.0,1.0
50000.0,2.207711,6.275497562562426E-8,50000.0,79.766,69.65560608379538,69.5124156219865,69.35820940727506,50000.0,190784.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
60000.0,2.612159,8.631871091201901E-8,60000.0,80.2,70.30568182219385,70.17623136014461,70.02346647826198,60000.0,225208.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
70000.0,2.979697,1.0806746582397155E-7,70000.0,80.63714285714285,70.96154475120964,70.8547468014192,70.69785541335176,70000.0,228736.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
80000.0,3.359847,1.320487161291142E-7,80000.0,80.79375,71.19620561814607,71.1151633642892,70.95463137996218,80000.0,243848.0,29.0,15.0,15.0,4.0,0.0,0.0,1.0
90000.0,3.752076,1.596712643963595E-7,90000.0,80.99555555555555,71.4979772206863,71.41233494902222,71.25764603078576,90000.0,272224.0,33.0,17.0,17.0,5.0,0.0,0.0,1.0
100000.0,4.123262,1.9009847336966128E-7,100000.0,81.146,71.72287028508865,71.62593306043824,71.46662227401363,100000.0,316864.0,39.0,20.0,20.0,6.0,0.0,0.0,1.0
110000.0,4.501492,2.240252435228063E-7,110000.0,81.27909090909091,71.92183416041823,71.8340103675133,71.69385987821474,110000.0,346728.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
120000.0,4.860287,2.577673600800335E-7,120000.0,81.46583333333334,72.20167389164459,72.13291400934709,72.00875945479946,120000.0,363520.0,45.0,23.0,23.0,6.0,0.0,0.0,1.0
130000.0,5.227274,2.979230976166824E-7,130000.0,81.57692307692308,72.36803738026273,72.30765673056911,72.18318447368726,130000.0,422960.0,53.0,27.0,27.0,6.0,0.0,0.0,1.0
140000.0,5.630512,3.4428784039492405E-7,140000.0,81.73285714285714,72.60146317945029,72.54211447406564,72.44091942627455,140000.0,444456.0,55.0,28.0,28.0,6.0,0.0,0.0,1.0
150000.0,6.005134,3.927631624105076E-7,150000.0,81.848,72.77437566078876,72.72454070081943,72.61563527743414,150000.0,500184.0,63.0,32.0,32.0,7.0,0.0,0.0,1.0
160000.0,6.342863,4.3945757740073737E-7,160000.0,81.949375,72.92644028508732,72.8615592787138,72.78714783755773,160000.0,534440.0,67.0,34.0,34.0,7.0,0.0,0.0,1.0
