learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.81701,1.3173712852100532E-8,10000.0,79.95,69.93079869512565,69.50106480073015,69.54738760631834,10000.0,62328.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
20000.0,1.211557,1.977557400241494E-8,20000.0,79.92,69.87106394587221,69.7726930603643,69.66079927476014,20000.0,64680.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,1.595285,2.928014867214693E-8,30000.0,79.85666666666667,69.79923628767175,69.74566937018125,69.56587429492345,30000.0,95744.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
40000.0,1.999979,4.415599886534943E-8,40000.0,80.01,70.02268545275288,70.04794725801618,69.85712670109699,40000.0,142088.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
50000.0,2.354442,5.8725268110218975E-8,50000.0,80.528,70.79898391357415,70.80309482396689,70.62426455058383,50000.0,158880.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
60000.0,2.739739,7.775871603853173E-8,60000.0,81.05499999999999,71.58681492099672,71.55832457588951,71.42246580852775,60000.0,190952.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
70000.0,3.120332,9.984991780999635E-8,70000.0,81.41000000000001,72.11634044149204,72.11221122112211,71.9849300322928,70000.0,224368.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
80000.0,3.525302,1.2958335486137207E-7,80000.0,81.605,72.41001684232688,72.35912847483095,72.28259845930725,80000.0,283808.0,35.0,18.0,18.0,5.0,0.0,0.0,1.0
90000.0,3.902076,1.6374367787192267E-7,90000.0,81.84,72.76214606546745,72.71953397539683,72.64053031571194,90000.0,350464.0,45.0,23.0,23.0,7.0,0.0,0.0,1.0
100000.0,4.250294,1.9661650011522904E-7,100000.0,81.985,72.97990100329484,72.92850058606078,72.8501672845646,100000.0,364912.0,45.0,23.0,23.0,7.0,0.0,0.0,1.0
110000.0,4.69006,2.403670370951295E-7,110000.0,82.15363636363637,73.2325165044373,73.19817052358523,73.11263901824357,110000.0,384560.0,47.0,24.0,24.0,7.0,0.0,0.0,1.0
120000.0,5.127564,2.8702814754926497E-7,120000.0,82.27416666666667,73.4131849385499,73.39794897448725,73.27830959021131,120000.0,412264.0,51.0,26.0,26.0,7.0,0.0,0.0,1.0
130000.0,5.51818,3.321493632967274E-7,130000.0,82.36769230769231,73.55367123745805,73.5391222034955,73.43731893295016,130000.0,446512.0,55.0,28.0,28.0,7.0,0.0,0.0,1.0
140000.0,5.911305,3.7819339259217185E-7,140000.0,82.43928571428572,73.66076756790204,73.65770553632848,73.54061733178355,140000.0,452736.0,55.0,28.0,28.0,7.0,0.0,0.0,1.0
150000.0,6.308802,4.3003755595535044E-7,150000.0,82.53666666666668,73.8067945663528,73.79451780712284,73.69478113294706,150000.0,504160.0,61.0,31.0,31.0,7.0,0.0,0.0,1.0
160000.0,6.709581,4.83354891948402E-7,160000.0,82.57187499999999,73.8597202237447,73.85152052212563,73.74442121914015,160000.0,514240.0,61.0,31.0,31.0,7.0,0.0,0.0,1.0
170000.0,7.109915,5.398302234212558E-7,170000.0,82.61294117647058,73.92102500242895,73.90598101964247,73.81954101380856,170000.0,545304.0,65.0,33.0,33.0,8.0,0.0,0.0,1.0
180000.0,7.53235,6.042178728121023E-7,180000.0,82.65333333333334,73.98170737577132,73.97327642974435,73.8848975017355,180000.0,589176.0,69.0,35.0,35.0,8.0,0.0,0.0,1.0
190000.0,7.984578,6.689564038088753E-7,190000.0,82.70105263157895,74.05269598024398,74.04468029660514,73.97398031499179,190000.0,553360.0,66.0,28.0,28.0,6.0,0.0,0.0,1.0
200000.0,8.40054,7.24396904187484E-7,200000.0,82.7705,74.15701845623171,74.14405018270767,74.07362821737856,200000.0,515200.0,61.0,22.0,22.0,6.0,0.0,0.0,1.0
210000.0,8.815788,7.867558012178375E-7,210000.0,82.83428571428571,74.25250626605788,74.24204531650815,74.17654053899165,210000.0,580488.0,71.0,27.0,27.0,8.0,0.0,0.0,1.0
220000.0,9.192507,8.46814554757956E-7,220000.0,82.85772727272727,74.28735374061758,74.29208305498372,74.21068827572059,220000.0,616256.0,75.0,29.0,29.0,8.0,0.0,0.0,1.0
230000.0,9.574652,9.097954565907519E-7,230000.0,82.88565217391304,74.32936595430647,74.31770286228787,74.24864907299585,230000.0,637064.0,77.0,30.0,30.0,8.0,0.0,0.0,1.0
240000.0,9.941092,9.742294751563007E-7,240000.0,82.90125,74.35255149887529,74.34802720408061,74.26437387116196,240000.0,679696.0,83.0,33.0,33.0,8.0,0.0,0.0,1.0
250000.0,10.360442,1.0541594630562597E-6,250000.0,82.9288,74.39367922700482,74.39063906390639,74.3022814718474,250000.0,736776.0,91.0,37.0,37.0,8.0,0.0,0.0,1.0
260000.0,10.746383,1.1299516439458563E-6,260000.0,82.95615384615385,74.43441171308558,74.4268047067514,74.34270329733955,260000.0,759112.0,93.0,38.0,38.0,8.0,0.0,0.0,1.0
270000.0,11.164372,1.21546924367754E-6,270000.0,82.96111111111111,74.4417854019278,74.4243320472765,74.35218428740271,270000.0,790848.0,97.0,40.0,40.0,8.0,0.0,0.0,1.0
280000.0,11.619785,1.312441906877276E-6,280000.0,82.965,74.44752012274087,74.4271330380982,74.35922246591838,280000.0,823088.0,101.0,42.0,42.0,8.0,0.0,0.0,1.0
290000.0,12.132546,1.428395356171661E-6,290000.0,82.98758620689655,74.48156931872875,74.46654349164945,74.39299097920753,290000.0,874120.0,109.0,46.0,46.0,8.0,0.0,0.0,1.0
