learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.44263,4.3980500557356416E-9,10000.0,79.83,69.78089908312522,69.61434166917748,69.36047394804801,10000.0,38408.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
20000.0,0.630687,6.889343855695593E-9,20000.0,79.295,68.95625156565804,69.03693734110962,68.74481092912673,20000.0,51208.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,0.784957,8.933042811436786E-9,30000.0,79.30333333333334,68.9682327213618,69.15855354659249,68.7754588886095,30000.0,51208.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,0.941043,1.151765767691864E-8,40000.0,79.645,69.47370101698073,69.6974208195318,69.38176895306859,40000.0,64008.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
50000.0,1.108722,1.590133328197731E-8,50000.0,79.94200000000001,69.92005259259705,70.12155157004112,69.80581062772843,50000.0,101056.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
60000.0,1.277753,2.1380331973648732E-8,60000.0,80.33666666666667,70.51240654628575,70.60494319314331,70.37167252636867,60000.0,125296.0,19.0,10.0,10.0,5.0,0.0,0.0,1.0
70000.0,1.424024,2.617274451173014E-8,70000.0,80.6542857142857,70.98812316858167,71.06966608985451,70.86488812392427,70000.0,126648.0,19.0,10.0,10.0,5.0,0.0,0.0,1.0
80000.0,1.575208,3.159389867964718E-8,80000.0,80.9525,71.43220743048688,71.48684555218743,71.36252584100734,80000.0,138608.0,21.0,11.0,11.0,5.0,0.0,0.0,1.0
90000.0,1.748943,4.0049021448940035E-8,90000.0,81.13555555555556,71.70612177886575,71.72924818915995,71.6546738567875,90000.0,188120.0,29.0,15.0,15.0,6.0,0.0,0.0,1.0
100000.0,1.91107,4.904817653819918E-8,100000.0,81.313,71.96970579701852,71.98224807712491,71.94607497260212,100000.0,214560.0,33.0,17.0,17.0,6.0,0.0,0.0,1.0
110000.0,2.061176,5.794237910666399E-8,110000.0,81.53272727272727,72.29713194084223,72.30878283509861,72.24104946706751,110000.0,229040.0,35.0,18.0,18.0,6.0,0.0,0.0,1.0
