learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,0.917524,5.738514843914244E-8,100000.0,86.669,51.656029929497635,52.367170472004844,20.87018460259985,100000.0,241760.0,125.0,63.0,63.0,10.0,0.0,0.0,1.0
200000.0,1.49188,1.1469072700374655E-7,200000.0,85.519,45.86118077272437,48.534873389604634,14.475549255846934,200000.0,385672.0,193.0,97.0,97.0,10.0,0.0,0.0,1.0
300000.0,2.036324,1.95449619765083E-7,300000.0,85.11866666666667,42.3038295148208,47.12807030010185,12.216607350020647,300000.0,573376.0,291.0,146.0,146.0,11.0,0.0,0.0,1.0
400000.0,2.466577,2.803196876723733E-7,400000.0,84.79974999999999,40.03218419148127,45.93688590914343,10.209114806391574,400000.0,762488.0,381.0,191.0,191.0,13.0,0.0,0.0,1.0
500000.0,2.867148,3.7134238142106267E-7,500000.0,84.5886,37.96682637461768,45.215598450108416,8.992453142162027,500000.0,878360.0,447.0,224.0,224.0,13.0,0.0,0.0,1.0
600000.0,3.315399,4.95491285506222E-7,600000.0,84.41983333333334,36.60731315809764,44.70968161681642,8.117751130332236,600000.0,1070592.0,539.0,270.0,270.0,13.0,0.0,0.0,1.0
700000.0,3.75177,6.34206278084053E-7,700000.0,84.32614285714286,35.39841508367056,44.32587405490437,7.418064603233534,700000.0,1228768.0,615.0,308.0,308.0,13.0,0.0,0.0,1.0
800000.0,4.17844,7.860465440071292E-7,800000.0,84.2475,34.416726435361824,44.08182282075744,6.95648321790877,800000.0,1375616.0,691.0,346.0,346.0,14.0,0.0,0.0,1.0
900000.0,4.620658,9.643188988707132E-7,900000.0,84.19755555555555,33.76292959020386,43.92031765684701,6.712144567249349,900000.0,1558296.0,783.0,392.0,392.0,15.0,0.0,0.0,1.0
1000000.0,5.126287,1.1917455043747194E-6,1000000.0,84.1475,33.233032935563585,43.733384444468086,6.463889544488989,1000000.0,1738648.0,875.0,438.0,438.0,15.0,3841.4794520547944,0.0,1.0333300050874616
1100000.0,5.54184,1.3959090917640264E-6,1100000.0,84.15181818181819,32.97644607750927,43.82920314347671,6.626102698967886,1100000.0,1899128.0,953.0,477.0,477.0,15.0,3841.4794520547944,0.0,1.0333300050874616
1200000.0,5.961824,1.6194146420889432E-6,1200000.0,84.10583333333334,32.525722065682544,43.683804923274984,6.444824863024793,1200000.0,2057112.0,1035.0,518.0,518.0,16.0,3841.4794520547944,0.0,1.0333300050874616
1300000.0,6.378661,1.8592186802480785E-6,1300000.0,84.09246153846154,32.21074340003916,43.64301812543092,6.355905340663101,1300000.0,2223784.0,1117.0,559.0,559.0,16.0,3841.4794520547944,0.0,1.0333300050874616
1400000.0,6.803451,2.122611365436266E-6,1400000.0,84.06221428571429,31.909144498082505,43.59090391980887,6.247531491861294,1400000.0,2396800.0,1201.0,601.0,601.0,16.0,3841.4794520547944,0.0,1.0333300050874616
1500000.0,7.243678,2.4138105039857326E-6,1500000.0,84.0442,31.552610843319854,43.49435621147268,6.115844473733769,1500000.0,2556912.0,1287.0,644.0,644.0,17.0,3841.4794520547944,0.0,1.0333300050874616
1600000.0,7.683107,2.7234882718159093E-6,1600000.0,84.0233125,31.31207038602255,43.421445787932534,6.056095786200967,1600000.0,2724104.0,1369.0,685.0,685.0,17.0,3841.4794520547944,0.0,1.0333300050874616
1700000.0,8.123336,3.045060267053131E-6,1700000.0,83.9975294117647,30.93343381337133,43.32729890026102,5.880195683612549,1700000.0,2823592.0,1417.0,709.0,709.0,17.0,3841.4794520547944,0.0,1.0333300050874616
1800000.0,8.570719,3.3883734035802385E-6,1800000.0,83.98238888888889,30.5954809845019,43.263783254062126,5.7836845132280805,1800000.0,2966288.0,1489.0,745.0,745.0,17.0,3841.4794520547944,0.0,1.0333300050874616
1900000.0,9.019622,3.7465053812952507E-6,1900000.0,83.97473684210527,30.303537468635234,43.2223127658424,5.728784487109284,1900000.0,3083848.0,1555.0,778.0,778.0,17.0,3841.4794520547944,0.0,1.0333300050874616
2000000.0,9.53955,4.185732278952168E-6,2000000.0,83.95585,29.998644196014627,43.168828868718165,5.634026485041511,2000000.0,3265488.0,1637.0,819.0,819.0,17.0,3859.1452991452993,0.0,1.0331730282474436
