learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,0.893686,4.7685811196764315E-8,100000.0,85.952,47.911935239876094,50.207351221068286,17.65533411488859,100000.0,206256.0,103.0,52.0,52.0,10.0,0.0,0.0,1.0
200000.0,1.502605,1.0989794260511795E-7,200000.0,85.275,43.99965789780826,47.75311795908953,13.636363636363633,200000.0,394928.0,199.0,100.0,100.0,11.0,0.0,0.0,1.0
300000.0,1.962013,1.795749371871352E-7,300000.0,84.99133333333333,41.567988667749724,46.620668397529364,11.568072904391517,300000.0,586264.0,295.0,148.0,148.0,11.0,0.0,0.0,1.0
400000.0,2.372477,2.6132983707305454E-7,400000.0,84.76275,39.81210557952251,45.764778116907955,10.2265362634773,400000.0,769912.0,385.0,193.0,193.0,12.0,0.0,0.0,1.0
500000.0,2.888374,3.852837936000691E-7,500000.0,84.52579999999999,37.830186961792315,44.9555708909299,8.771371300554149,500000.0,928752.0,465.0,233.0,233.0,12.0,0.0,0.0,1.0
600000.0,3.327046,5.043229518251286E-7,600000.0,84.3445,36.057481139344574,44.34325599033016,7.709766162310851,600000.0,1048944.0,527.0,264.0,264.0,12.0,0.0,0.0,1.0
700000.0,3.77365,6.469738961921797E-7,700000.0,84.30457142857144,35.1459428494546,44.20140070390704,7.520075419605754,700000.0,1234680.0,619.0,310.0,310.0,14.0,0.0,0.0,1.0
800000.0,4.210661,8.038509038835763E-7,800000.0,84.233375,34.34602322632463,43.894757912061024,7.0117366046415635,800000.0,1387616.0,701.0,351.0,351.0,14.0,0.0,0.0,1.0
900000.0,4.661234,9.851221556775272E-7,900000.0,84.18622222222221,33.69462293318637,43.72031777038756,6.738223017292734,900000.0,1555128.0,783.0,392.0,392.0,14.0,0.0,0.0,1.0
1000000.0,5.160084,1.2023304942684868E-6,1000000.0,84.1349,33.01312203588387,43.52670228632655,6.43591800146261,1000000.0,1683096.0,847.0,424.0,424.0,14.0,3841.5283018867926,0.0,1.0333298952362708
1100000.0,5.606701,1.413785583321005E-6,1100000.0,84.15427272727273,32.70152532269846,43.56934731934733,6.49733122334575,1100000.0,1830144.0,919.0,460.0,460.0,15.0,3841.5283018867926,0.0,1.0333298952362708
1200000.0,6.034496,1.6304207173507245E-6,1200000.0,84.14341666666667,32.311327851765775,43.57639969991076,6.458653898150109,1200000.0,1957472.0,985.0,493.0,493.0,15.0,3841.5283018867926,0.0,1.0333298952362708
1300000.0,6.472136,1.8696897412360541E-6,1300000.0,84.11553846153846,31.941054114846906,43.51635306313922,6.360730075955151,1300000.0,2113352.0,1061.0,531.0,531.0,16.0,3841.5283018867926,0.0,1.0333298952362708
1400000.0,6.911348,2.1316922896376084E-6,1400000.0,84.10499999999999,31.666475656712045,43.46362469988947,6.292899433201065,1400000.0,2305864.0,1157.0,579.0,579.0,16.0,3841.5283018867926,0.0,1.0333298952362708
1500000.0,7.348913,2.410935483080231E-6,1500000.0,84.07786666666667,31.277044984102897,43.39441082851611,6.163021868787268,1500000.0,2466848.0,1239.0,620.0,620.0,16.0,3841.5283018867926,0.0,1.0333298952362708
1600000.0,7.796994,2.7175038138238916E-6,1600000.0,84.0615,30.839507893168257,43.29121580452486,6.020917325707381,1600000.0,2644680.0,1327.0,664.0,664.0,16.0,3841.5283018867926,0.0,1.0333298952362708
1700000.0,8.26626,3.0560693978104323E-6,1700000.0,84.04294117647059,30.49866914114126,43.24954759887448,5.918462899058374,1700000.0,2788856.0,1411.0,706.0,706.0,16.0,3841.5283018867926,0.0,1.0333298952362708
1800000.0,8.722446,3.411268163853221E-6,1800000.0,84.01516666666666,30.230852146169727,43.16324071476827,5.776964187472121,1800000.0,3009760.0,1511.0,756.0,756.0,16.0,3841.5283018867926,0.0,1.0333298952362708
1900000.0,9.193636,3.799650164329343E-6,1900000.0,84.0,29.95643268333424,43.1179236545237,5.688766725507776,1900000.0,3186144.0,1605.0,803.0,803.0,16.0,3841.5283018867926,0.0,1.0333298952362708
2000000.0,9.74369,4.279779599656661E-6,2000000.0,83.9888,29.714715310966493,43.071794917378504,5.615765289129526,2000000.0,3374080.0,1695.0,848.0,848.0,17.0,3850.8490566037735,0.0,1.0332443224968764
