learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,2.03059,2.716089116616382E-8,100000.0,96.211,91.99739661477872,91.95319302567589,90.10859917506396,100000.0,51704.0,294.0,133.0,133.0,5.0,0.0,0.0,1.0
200000.0,3.169194,4.0104933376941423E-8,200000.0,96.369,92.31573703410577,92.30761082569781,90.50135377290624,200000.0,43944.0,481.0,192.0,192.0,5.0,0.0,0.0,1.0
300000.0,4.286687,4.667782545089723E-8,300000.0,96.36066666666666,92.2974743338338,92.29553313104226,90.47145275872299,300000.0,22736.0,622.0,181.0,181.0,2.0,0.0,0.0,1.0
400000.0,5.381471,5.944091478983562E-8,400000.0,96.37774999999999,92.33226876651736,92.3294792791648,90.5151872217858,400000.0,45064.0,884.0,306.0,306.0,4.0,0.0,0.0,1.0
500000.0,6.413118,7.27169823439585E-8,500000.0,96.2578,92.07571352968985,92.07120701052597,90.19647909462434,500000.0,49744.0,1069.0,371.0,371.0,4.0,0.0,0.0,1.0
600000.0,7.454849,8.017880295092862E-8,600000.0,96.1565,91.86212720533618,91.86144588943198,89.93971068106863,600000.0,27688.0,1241.0,413.0,413.0,3.0,0.0,0.0,1.0
700000.0,8.518435,8.74207630277508E-8,700000.0,96.217,91.98869504182265,91.99394126290203,90.09370966836877,700000.0,26320.0,1377.0,423.0,423.0,3.0,0.0,0.0,1.0
800000.0,9.569513,9.393801288679243E-8,800000.0,96.212875,91.9811810538259,91.98890498905305,90.08852510501313,800000.0,23968.0,1562.0,467.0,467.0,2.0,0.0,0.0,1.0
900000.0,10.568907,1.0335108074670037E-7,900000.0,96.24966666666667,92.06060272025269,92.0676551252494,90.19121792450089,900000.0,36408.0,1738.0,507.0,507.0,3.0,0.0,0.0,1.0
1000000.0,11.697627,1.0655374410872658E-7,1000000.0,96.219,91.99870479568641,92.00077855421635,90.1110771105828,1000000.0,10968.0,1947.0,578.0,578.0,1.0,0.0,0.0,1.0
1100000.0,12.73952,1.2855670802088246E-7,1100000.0,96.21145454545454,91.98160122865004,91.9874950010767,90.09394046000399,1100000.0,81632.0,2124.0,623.0,623.0,5.0,0.0,0.0,1.0
1200000.0,13.798197,1.3518242500515447E-7,1200000.0,96.23141666666668,92.02371075380479,92.02711517780011,90.14322113508908,1200000.0,24192.0,2356.0,720.0,720.0,3.0,0.0,0.0,1.0
1300000.0,14.862466,1.4954128660675552E-7,1300000.0,96.23553846153847,92.03371202567632,92.03555665499238,90.16018996797006,1300000.0,52152.0,2534.0,745.0,745.0,4.0,0.0,0.0,1.0
1400000.0,15.91812,1.54395884561042E-7,1400000.0,96.26128571428572,92.08994970431576,92.08927861632654,90.23094696842445,1400000.0,17776.0,2717.0,800.0,800.0,2.0,0.0,0.0,1.0
1500000.0,16.967484,1.5920635453114907E-7,1500000.0,96.25426666666667,92.07446224819648,92.07493730305826,90.21112307440355,1500000.0,17720.0,2908.0,847.0,847.0,2.0,0.0,0.0,1.0
1600000.0,17.965067,1.6396733016603522E-7,1600000.0,96.281375,92.13176871054297,92.13222537237644,90.28180447640032,1600000.0,18448.0,3127.0,930.0,930.0,2.0,0.0,0.0,1.0
1700000.0,18.945346,1.6843269921632277E-7,1700000.0,96.28029411764706,92.12924709426747,92.12827298778316,90.2768188968145,1700000.0,17608.0,3389.0,1054.0,1054.0,2.0,0.0,0.0,1.0
1800000.0,19.970793,1.7368319761628906E-7,1800000.0,96.2816111111111,92.13122821462312,92.13295610953281,90.27770514854132,1800000.0,19792.0,3526.0,1068.0,1068.0,2.0,0.0,0.0,1.0
1900000.0,21.002801,1.7994764467287394E-7,1900000.0,96.29931578947368,92.16920844993537,92.16933821424873,90.3242497175561,1900000.0,23464.0,3683.0,1088.0,1088.0,2.0,0.0,0.0,1.0
2000000.0,22.078214,1.9388040709205798E-7,2000000.0,96.2849,92.1392212644412,92.13885185890517,90.29009995831258,2000000.0,50080.0,3891.0,1157.0,1157.0,4.0,0.0,0.0,1.0
