learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,0.925631,5.353590665178167E-8,100000.0,86.412,51.05652917571154,51.85828166519043,20.286284172239796,100000.0,223568.0,111.0,56.0,56.0,9.0,0.0,0.0,1.0
200000.0,1.484588,1.1054865335838663E-7,200000.0,85.3245,43.51436043396271,48.03017157426918,14.009902440453518,200000.0,394272.0,197.0,99.0,99.0,10.0,0.0,0.0,1.0
300000.0,1.901829,1.7028813216214378E-7,300000.0,85.02766666666666,40.30994418357902,46.74357667089554,11.733611067442254,300000.0,553448.0,277.0,139.0,139.0,11.0,0.0,0.0,1.0
400000.0,2.314,2.469372739808427E-7,400000.0,84.7395,37.919417329798684,45.79055806188058,10.089553997525512,400000.0,718840.0,365.0,183.0,183.0,13.0,0.0,0.0,1.0
500000.0,2.738761,3.5120411926673516E-7,500000.0,84.6246,37.27500395340203,45.38705804627506,9.374152707210996,500000.0,948864.0,477.0,239.0,239.0,14.0,0.0,0.0,1.0
600000.0,3.162032,4.739734635274443E-7,600000.0,84.37216666666667,35.6693411241459,44.50113345131487,7.91448156659403,600000.0,1121176.0,565.0,283.0,283.0,14.0,0.0,0.0,1.0
700000.0,3.578213,6.087837577259375E-7,700000.0,84.29771428571429,34.62968100959757,44.33702846551577,7.657669010593911,700000.0,1252112.0,633.0,317.0,317.0,14.0,0.0,0.0,1.0
800000.0,4.016944,7.673460145108402E-7,800000.0,84.2465,33.81616816109567,44.10952100083817,7.218422621895988,800000.0,1397024.0,709.0,355.0,355.0,14.0,0.0,0.0,1.0
900000.0,4.495095,9.578359953065713E-7,900000.0,84.21955555555556,33.16947574023958,44.02708316091072,7.012799947621715,900000.0,1539960.0,773.0,387.0,387.0,14.0,0.0,0.0,1.0
1000000.0,5.026559,1.1910291328363948E-6,1000000.0,84.1297,32.41269696310391,43.77657011676679,6.6321127688614725,1000000.0,1696072.0,851.0,426.0,426.0,14.0,3853.3521126760565,0.0,1.0332275782076212
1100000.0,5.497372,1.4250228440885742E-6,1100000.0,84.15918181818182,32.3016762042795,43.85819642816869,6.798780487804841,1100000.0,1921136.0,963.0,482.0,482.0,16.0,3853.3521126760565,0.0,1.0332275782076212
1200000.0,5.954658,1.6717109705176619E-6,1200000.0,84.14158333333333,32.05666327300554,43.80649219112189,6.714281512563882,1200000.0,2085272.0,1053.0,527.0,527.0,16.0,3853.3521126760565,0.0,1.0332275782076212
1300000.0,6.410147,1.9370318277118107E-6,1300000.0,84.12053846153846,31.82168435434214,43.72316441168212,6.621402173962237,1300000.0,2251624.0,1129.0,565.0,565.0,16.0,3853.3521126760565,0.0,1.0332275782076212
1400000.0,6.851531,2.2102350176808734E-6,1400000.0,84.10228571428571,31.608364512623027,43.68204372986775,6.532338329350811,1400000.0,2392608.0,1201.0,601.0,601.0,16.0,3853.3521126760565,0.0,1.0332275782076212
1500000.0,7.344661,2.5341849210961823E-6,1500000.0,84.0694,31.222541441763397,43.53800969233569,6.285075592681939,1500000.0,2539328.0,1273.0,637.0,637.0,16.0,3853.3521126760565,0.0,1.0332275782076212
1600000.0,7.793697,2.8448795410928626E-6,1600000.0,84.05612500000001,30.843263878401196,43.45053234998771,6.1666182361228135,1600000.0,2674576.0,1345.0,673.0,673.0,16.0,3853.3521126760565,0.0,1.0332275782076212
1700000.0,8.372364,3.267051133053998E-6,1700000.0,84.02876470588235,30.47048063410836,43.332735029177755,5.950022169262346,1700000.0,2820088.0,1417.0,709.0,709.0,16.0,3853.3521126760565,0.0,1.0332275782076212
1800000.0,8.912815,3.6864974322190713E-6,1800000.0,84.00516666666667,30.187835097751947,43.26307242995257,5.84782317218737,1800000.0,3000008.0,1507.0,754.0,754.0,16.0,3853.3521126760565,0.0,1.0332275782076212
1900000.0,9.379552,4.0642647153221895E-6,1900000.0,83.99799999999999,29.927651343311723,43.22967820478826,5.784832014279213,1900000.0,3128632.0,1573.0,787.0,787.0,16.0,3853.3521126760565,0.0,1.0332275782076212
2000000.0,9.953602,4.553244094968669E-6,2000000.0,83.9835,29.64362932007062,43.16550719546361,5.651263412435919,2000000.0,3292632.0,1653.0,827.0,827.0,16.0,3853.397823458283,0.0,1.0332224579196425
