learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100000.0,1.028807,6.151969368879994E-8,100000.0,86.507,49.3530555325245,52.045349539751925,20.287115259644374,100000.0,231144.0,117.0,59.0,59.0,9.0,0.0,0.0,1.0
200000.0,1.778343,1.4486182850889033E-7,200000.0,85.4725,43.67577686488908,48.332888770338734,14.152755207563846,200000.0,429808.0,215.0,108.0,108.0,10.0,0.0,0.0,1.0
300000.0,2.276551,2.1986052204130424E-7,300000.0,84.97466666666666,40.27194640738763,46.58165744284985,11.28343403727684,300000.0,581896.0,291.0,146.0,146.0,11.0,0.0,0.0,1.0
400000.0,2.718361,3.046365687271787E-7,400000.0,84.6425,38.019594700239885,45.50841368543372,9.5180580922642,400000.0,741720.0,373.0,187.0,187.0,12.0,0.0,0.0,1.0
500000.0,3.217932,4.190485686933001E-7,500000.0,84.51920000000001,36.58629583728922,45.03220491844027,8.714162725696736,500000.0,885272.0,445.0,223.0,223.0,13.0,0.0,0.0,1.0
600000.0,3.6669,5.367848915234209E-7,600000.0,84.339,35.095883219895605,44.42873955444108,7.783349853283215,600000.0,1013672.0,511.0,256.0,256.0,13.0,0.0,0.0,1.0
700000.0,4.091904,6.666714128976067E-7,700000.0,84.23971428571429,34.0264949325709,44.16592016762066,7.350051228647734,700000.0,1181336.0,595.0,298.0,298.0,13.0,0.0,0.0,1.0
800000.0,4.54737,8.290563232451677E-7,800000.0,84.1365,33.21680988907343,43.909305871693455,6.946664515845188,800000.0,1378136.0,695.0,348.0,348.0,14.0,0.0,0.0,1.0
900000.0,5.041618,1.0253126959585482E-6,900000.0,84.09488888888889,32.51445617821307,43.71709530418781,6.5986336854605625,900000.0,1534904.0,771.0,386.0,386.0,14.0,0.0,0.0,1.0
1000000.0,5.638603,1.288891881576015E-6,1000000.0,84.0638,32.082135197761026,43.582082154729584,6.352946707174471,1000000.0,1706672.0,857.0,429.0,429.0,14.0,3850.219114219114,0.0,1.0332545479202588
1100000.0,6.126865,1.5290718786873752E-6,1100000.0,84.11990909090909,32.00286485853887,43.72879936345745,6.577708845865922,1100000.0,1901456.0,953.0,477.0,477.0,16.0,3850.219114219114,0.0,1.0332545479202588
1200000.0,6.582266,1.774594205375761E-6,1200000.0,84.08449999999999,31.738434253044133,43.65513233163891,6.45690579862756,1200000.0,2084008.0,1047.0,524.0,524.0,17.0,3850.219114219114,0.0,1.0332545479202588
1300000.0,7.001034,2.0145115832053125E-6,1300000.0,84.03338461538462,31.32394674166229,43.46083967323949,6.151773280523789,1300000.0,2214576.0,1115.0,558.0,558.0,17.0,3850.219114219114,0.0,1.0332545479202588
1400000.0,7.438103,2.2826576896032525E-6,1400000.0,84.04714285714286,31.104642676920207,43.4414750698308,6.112720225659048,1400000.0,2371504.0,1191.0,596.0,596.0,17.0,3850.219114219114,0.0,1.0332545479202588
1500000.0,7.879424,2.570926126535568E-6,1500000.0,84.0298,30.818770907143517,43.373038292158846,6.017842851089849,1500000.0,2524904.0,1269.0,635.0,635.0,17.0,3850.219114219114,0.0,1.0332545479202588
1600000.0,8.349805,2.896588260970182E-6,1600000.0,84.00993749999999,30.4845546267077,43.29476014956436,5.885447321954108,1600000.0,2676208.0,1351.0,676.0,676.0,17.0,3850.219114219114,0.0,1.0332545479202588
1700000.0,8.837565,3.252362142379085E-6,1700000.0,83.96735294117647,30.0300090978208,43.14628585493857,5.624019640093213,1700000.0,2819488.0,1415.0,708.0,708.0,17.0,3850.219114219114,0.0,1.0332545479202588
1800000.0,9.355132,3.6538638332299888E-6,1800000.0,83.939,29.70673472044465,43.06965203521001,5.503147737747351,1800000.0,2998632.0,1511.0,756.0,756.0,17.0,3850.219114219114,0.0,1.0332545479202588
1900000.0,9.827714,4.040513796506243E-6,1900000.0,83.92115789473684,29.448349484120833,43.00442348270438,5.416526054744239,1900000.0,3162592.0,1585.0,793.0,793.0,17.0,3850.219114219114,0.0,1.0332545479202588
2000000.0,10.382436,4.516060332268891E-6,2000000.0,83.89565,29.13595860983311,42.924860141656964,5.278001611603527,2000000.0,3313752.0,1665.0,833.0,833.0,17.0,3850.074429771909,0.0,1.0332510994315134
